event_id,customer_id,event_type,event_date
EVT0012732,CUST04761,purchase,2024-10-25
EVT0012733,CUST04349,visit,2024-11-24
EVT0012734,CUST04349,cart,2024-11-29
EVT0012735,CUST04349,purchase,2024-11-29
EVT0012736,CUST03067,visit,2024-12-02
EVT0012737,CUST03067,cart,2024-11-29
EVT0012738,CUST03067,purchase,2024-12-02
EVT0012739,CUST01899,visit,2024-06-05
EVT0012740,CUST01899,cart,2024-06-07
EVT0012741,CUST01899,purchase,2024-06-10
EVT0012742,CUST02324,visit,2024-10-08
EVT0012743,CUST02324,cart,2024-10-07
EVT0012744,CUST02324,purchase,2024-10-10
EVT0012745,CUST04661,visit,2024-11-09
EVT0012746,CUST04661,cart,2024-11-10
EVT0012747,CUST04661,purchase,2024-11-11
EVT0012748,CUST04998,visit,2023-10-26
EVT0012749,CUST04998,cart,2023-10-30
EVT0012750,CUST04998,purchase,2023-11-01
EVT0012751,CUST01223,visit,2024-12-04
EVT0012752,CUST01223,cart,2024-12-06
EVT0012753,CUST01223,purchase,2024-12-06
EVT0012754,CUST03183,visit,2024-10-31
EVT0012755,CUST03183,cart,2024-11-01
EVT0012756,CUST03183,purchase,2024-11-02
EVT0012757,CUST01904,visit,2024-08-20
EVT0012758,CUST01904,cart,2024-08-20
EVT0012759,CUST01904,purchase,2024-08-21
EVT0012760,CUST03914,visit,2024-04-12
EVT0012761,CUST03914,cart,2024-04-18
EVT0012762,CUST03914,purchase,2024-04-18
EVT0012763,CUST03763,visit,2024-10-27
EVT0012764,CUST03763,cart,2024-10-29
EVT0012765,CUST03763,purchase,2024-11-01
EVT0012766,CUST02399,visit,2023-12-02
EVT0012767,CUST02399,cart,2023-12-08
EVT0012768,CUST02399,purchase,2023-12-09
EVT0012769,CUST02194,visit,2024-07-29
EVT0012770,CUST02194,cart,2024-08-05
EVT0012771,CUST02194,purchase,2024-08-05
EVT0012772,CUST00090,visit,2024-12-03
EVT0012773,CUST00090,cart,2024-12-04
EVT0012774,CUST00090,purchase,2024-12-05
EVT0012775,CUST03060,visit,2024-12-22
EVT0012776,CUST03060,cart,2024-12-28
EVT0012777,CUST03060,purchase,2024-12-29
EVT0012778,CUST04122,visit,2024-08-25
EVT0012779,CUST04122,cart,2024-08-29
EVT0012780,CUST04122,purchase,2024-08-30
EVT0012781,CUST03236,visit,2023-05-05
EVT0012782,CUST03236,cart,2023-05-08
EVT0012783,CUST03236,purchase,2023-05-09
EVT0012784,CUST04374,visit,2024-10-21
EVT0012785,CUST04374,cart,2024-10-22
EVT0012786,CUST04374,purchase,2024-10-23
EVT0012787,CUST03484,visit,2024-09-20
EVT0012788,CUST03484,cart,2024-09-18
EVT0012789,CUST03484,purchase,2024-09-20
EVT0012790,CUST03977,visit,2024-07-01
EVT0012791,CUST03977,cart,2024-07-05
EVT0012792,CUST03977,purchase,2024-07-08
EVT0012793,CUST02840,visit,2024-01-22
EVT0012794,CUST02840,cart,2024-01-23
EVT0012795,CUST02840,purchase,2024-01-25
EVT0012796,CUST04537,visit,2024-07-21
EVT0012797,CUST04537,cart,2024-07-23
EVT0012798,CUST04537,purchase,2024-07-25
EVT0012799,CUST00662,visit,2024-09-27
EVT0012800,CUST00662,cart,2024-10-03
EVT0012801,CUST00662,purchase,2024-10-04
EVT0012802,CUST03082,visit,2024-09-23
EVT0012803,CUST03082,cart,2024-09-22
EVT0012804,CUST03082,purchase,2024-09-25
EVT0012805,CUST02025,visit,2024-11-19
EVT0012806,CUST02025,cart,2024-11-17
EVT0012807,CUST02025,purchase,2024-11-20
EVT0012808,CUST03026,visit,2023-11-19
EVT0012809,CUST03026,cart,2023-11-23
EVT0012810,CUST03026,purchase,2023-11-26
EVT0012811,CUST01990,visit,2024-03-03
EVT0012812,CUST01990,cart,2024-03-09
EVT0012813,CUST01990,purchase,2024-03-10
EVT0012814,CUST03179,visit,2024-11-19
EVT0012815,CUST03179,cart,2024-11-25
EVT0012816,CUST03179,purchase,2024-11-26
EVT0012817,CUST03590,visit,2024-10-21
EVT0012818,CUST03590,cart,2024-10-24
EVT0012819,CUST03590,purchase,2024-10-26
EVT0012820,CUST00036,visit,2024-08-05
EVT0012821,CUST00036,cart,2024-08-11
EVT0012822,CUST00036,purchase,2024-08-11
EVT0012823,CUST00353,visit,2024-07-06
EVT0012824,CUST00353,cart,2024-07-04
EVT0012825,CUST00353,purchase,2024-07-07
EVT0012826,CUST01070,visit,2024-08-20
EVT0012827,CUST01070,cart,2024-08-25
EVT0012828,CUST01070,purchase,2024-08-27
EVT0012829,CUST00753,visit,2024-05-14
EVT0012830,CUST00753,cart,2024-05-16
EVT0012831,CUST00753,purchase,2024-05-19
EVT0012832,CUST04720,visit,2024-12-26
EVT0012833,CUST04720,cart,2024-12-27
EVT0012834,CUST04720,purchase,2024-12-28
EVT0012835,CUST02573,visit,2024-12-22
EVT0012836,CUST02573,cart,2024-12-20
EVT0012837,CUST02573,purchase,2024-12-23
EVT0012838,CUST01843,visit,2024-05-21
EVT0012839,CUST01843,cart,2024-05-20
EVT0012840,CUST01843,purchase,2024-05-22
EVT0012841,CUST01895,visit,2024-07-08
EVT0012842,CUST01895,cart,2024-07-11
EVT0012843,CUST01895,purchase,2024-07-14
EVT0012844,CUST03757,visit,2024-04-15
EVT0012845,CUST03757,cart,2024-04-19
EVT0012846,CUST03757,purchase,2024-04-19
EVT0012847,CUST01841,visit,2024-12-25
EVT0012848,CUST01841,cart,2024-12-23
EVT0012849,CUST01841,purchase,2024-12-25
EVT0012850,CUST02801,visit,2023-07-19
EVT0012851,CUST02801,cart,2023-07-17
EVT0012852,CUST02801,purchase,2023-07-19
EVT0012853,CUST00966,visit,2024-05-01
EVT0012854,CUST00966,cart,2024-05-04
EVT0012855,CUST00966,purchase,2024-05-04
EVT0012856,CUST04221,visit,2024-02-09
EVT0012857,CUST04221,cart,2024-02-10
EVT0012858,CUST04221,purchase,2024-02-13
EVT0012859,CUST04866,visit,2024-05-11
EVT0012860,CUST04866,cart,2024-05-13
EVT0012861,CUST04866,purchase,2024-05-13
EVT0012862,CUST02247,visit,2024-05-06
EVT0012863,CUST02247,cart,2024-05-10
EVT0012864,CUST02247,purchase,2024-05-10
EVT0012865,CUST03000,visit,2023-09-05
EVT0012866,CUST03000,cart,2023-09-10
EVT0012867,CUST03000,purchase,2023-09-12
EVT0012868,CUST04088,visit,2023-11-30
EVT0012869,CUST04088,cart,2023-12-05
EVT0012870,CUST04088,purchase,2023-12-07
EVT0012871,CUST04525,visit,2023-06-23
EVT0012872,CUST04525,cart,2023-06-24
EVT0012873,CUST04525,purchase,2023-06-24
EVT0012874,CUST01900,visit,2024-09-12
EVT0012875,CUST01900,cart,2024-09-17
EVT0012876,CUST01900,purchase,2024-09-18
EVT0012877,CUST02481,visit,2024-01-27
EVT0012878,CUST02481,cart,2024-02-02
EVT0012879,CUST02481,purchase,2024-02-02
EVT0012880,CUST03611,visit,2024-11-21
EVT0012881,CUST03611,cart,2024-11-25
EVT0012882,CUST03611,purchase,2024-11-28
EVT0012883,CUST00901,visit,2024-09-09
EVT0012884,CUST00901,cart,2024-09-14
EVT0012885,CUST00901,purchase,2024-09-15
EVT0012886,CUST02070,visit,2024-03-06
EVT0012887,CUST02070,cart,2024-03-12
EVT0012888,CUST02070,purchase,2024-03-12
EVT0012889,CUST01926,visit,2024-09-01
EVT0012890,CUST01926,cart,2024-09-07
EVT0012891,CUST01926,purchase,2024-09-08
EVT0012892,CUST00371,visit,2024-08-13
EVT0012893,CUST00371,cart,2024-08-12
EVT0012894,CUST00371,purchase,2024-08-15
EVT0012895,CUST04380,visit,2024-07-31
EVT0012896,CUST04380,cart,2024-07-30
EVT0012897,CUST04380,purchase,2024-08-01
EVT0012898,CUST03205,visit,2023-09-11
EVT0012899,CUST03205,cart,2023-09-15
EVT0012900,CUST03205,purchase,2023-09-16
EVT0012901,CUST01990,visit,2024-02-08
EVT0012902,CUST01990,cart,2024-02-06
EVT0012903,CUST01990,purchase,2024-02-09
EVT0012904,CUST03074,visit,2024-03-26
EVT0012905,CUST03074,cart,2024-03-28
EVT0012906,CUST03074,purchase,2024-03-29
EVT0012907,CUST03670,visit,2024-11-06
EVT0012908,CUST03670,cart,2024-11-11
EVT0012909,CUST03670,purchase,2024-11-11
EVT0012910,CUST02604,visit,2024-08-04
EVT0012911,CUST02604,cart,2024-08-06
EVT0012912,CUST02604,purchase,2024-08-08
EVT0012913,CUST03682,visit,2024-04-30
EVT0012914,CUST03682,cart,2024-05-01
EVT0012915,CUST03682,purchase,2024-05-04
EVT0012916,CUST03799,visit,2024-05-30
EVT0012917,CUST03799,cart,2024-05-27
EVT0012918,CUST03799,purchase,2024-05-30
EVT0012919,CUST04302,visit,2024-12-17
EVT0012920,CUST04302,cart,2024-12-14
EVT0012921,CUST04302,purchase,2024-12-17
EVT0012922,CUST04494,visit,2023-10-01
EVT0012923,CUST04494,cart,2023-10-05
EVT0012924,CUST04494,purchase,2023-10-07
EVT0012925,CUST00880,visit,2024-09-21
EVT0012926,CUST00880,cart,2024-09-20
EVT0012927,CUST00880,purchase,2024-09-21
EVT0012928,CUST01585,visit,2024-05-02
EVT0012929,CUST01585,cart,2024-05-09
EVT0012930,CUST01585,purchase,2024-05-09
EVT0012931,CUST04248,visit,2024-09-21
EVT0012932,CUST04248,cart,2024-09-23
EVT0012933,CUST04248,purchase,2024-09-25
EVT0012934,CUST00247,visit,2023-12-30
EVT0012935,CUST00247,cart,2024-01-06
EVT0012936,CUST00247,purchase,2024-01-06
EVT0012937,CUST00676,visit,2024-12-09
EVT0012938,CUST00676,cart,2024-12-16
EVT0012939,CUST00676,purchase,2024-12-16
EVT0012940,CUST03650,visit,2024-12-21
EVT0012941,CUST03650,cart,2024-12-23
EVT0012942,CUST03650,purchase,2024-12-25
EVT0012943,CUST00597,visit,2024-12-23
EVT0012944,CUST00597,cart,2024-12-26
EVT0012945,CUST00597,purchase,2024-12-27
EVT0012946,CUST04260,visit,2024-06-05
EVT0012947,CUST04260,cart,2024-06-05
EVT0012948,CUST04260,purchase,2024-06-06
EVT0012949,CUST00469,visit,2024-07-28
EVT0012950,CUST00469,cart,2024-07-31
EVT0012951,CUST00469,purchase,2024-08-02
EVT0012952,CUST02353,visit,2024-04-18
EVT0012953,CUST02353,cart,2024-04-23
EVT0012954,CUST02353,purchase,2024-04-25
EVT0012955,CUST04277,visit,2024-11-10
EVT0012956,CUST04277,cart,2024-11-11
EVT0012957,CUST04277,purchase,2024-11-13
EVT0012958,CUST02765,visit,2024-06-14
EVT0012959,CUST02765,cart,2024-06-15
EVT0012960,CUST02765,purchase,2024-06-17
EVT0012961,CUST02178,visit,2024-10-28
EVT0012962,CUST02178,cart,2024-11-03
EVT0012963,CUST02178,purchase,2024-11-03
EVT0012964,CUST01630,visit,2024-10-02
EVT0012965,CUST01630,cart,2024-10-02
EVT0012966,CUST01630,purchase,2024-10-04
EVT0012967,CUST02385,visit,2024-11-15
EVT0012968,CUST02385,cart,2024-11-18
EVT0012969,CUST02385,purchase,2024-11-20
EVT0012970,CUST04290,visit,2024-12-16
EVT0012971,CUST04290,cart,2024-12-17
EVT0012972,CUST04290,purchase,2024-12-18
EVT0012973,CUST01229,visit,2024-11-17
EVT0012974,CUST01229,cart,2024-11-16
EVT0012975,CUST01229,purchase,2024-11-18
EVT0012976,CUST00247,visit,2024-11-04
EVT0012977,CUST00247,cart,2024-11-09
EVT0012978,CUST00247,purchase,2024-11-10
EVT0012979,CUST02745,visit,2024-12-27
EVT0012980,CUST02745,cart,2024-12-26
EVT0012981,CUST02745,purchase,2024-12-29
EVT0012982,CUST02853,visit,2024-07-31
EVT0012983,CUST02853,cart,2024-08-01
EVT0012984,CUST02853,purchase,2024-08-01
EVT0012985,CUST03493,visit,2024-06-05
EVT0012986,CUST03493,cart,2024-06-10
EVT0012987,CUST03493,purchase,2024-06-11
EVT0012988,CUST00768,visit,2024-12-11
EVT0012989,CUST00768,cart,2024-12-15
EVT0012990,CUST00768,purchase,2024-12-16
EVT0012991,CUST04607,visit,2024-11-01
EVT0012992,CUST04607,cart,2024-11-01
EVT0012993,CUST04607,purchase,2024-11-02
EVT0012994,CUST02882,visit,2024-11-22
EVT0012995,CUST02882,cart,2024-11-27
EVT0012996,CUST02882,purchase,2024-11-27
EVT0012997,CUST00450,visit,2024-05-23
EVT0012998,CUST00450,cart,2024-05-25
EVT0012999,CUST00450,purchase,2024-05-26
EVT0013000,CUST02917,visit,2024-11-30
EVT0013001,CUST02917,cart,2024-12-02
EVT0013002,CUST02917,purchase,2024-12-03
EVT0013003,CUST03768,visit,2024-10-10
EVT0013004,CUST03768,cart,2024-10-11
EVT0013005,CUST03768,purchase,2024-10-13
EVT0013006,CUST01027,visit,2024-03-10
EVT0013007,CUST01027,cart,2024-03-08
EVT0013008,CUST01027,purchase,2024-03-11
EVT0013009,CUST01286,visit,2024-11-18
EVT0013010,CUST01286,cart,2024-11-24
EVT0013011,CUST01286,purchase,2024-11-24
EVT0013012,CUST00905,visit,2024-11-05
EVT0013013,CUST00905,cart,2024-11-02
EVT0013014,CUST00905,purchase,2024-11-05
EVT0013015,CUST01334,visit,2024-10-25
EVT0013016,CUST01334,cart,2024-10-26
EVT0013017,CUST01334,purchase,2024-10-29
EVT0013018,CUST04918,visit,2023-10-16
EVT0013019,CUST04918,cart,2023-10-18
EVT0013020,CUST04918,purchase,2023-10-20
EVT0013021,CUST03091,visit,2024-05-15
EVT0013022,CUST03091,cart,2024-05-17
EVT0013023,CUST03091,purchase,2024-05-18
EVT0013024,CUST03809,visit,2024-05-04
EVT0013025,CUST03809,cart,2024-05-01
EVT0013026,CUST03809,purchase,2024-05-04
EVT0013027,CUST02285,visit,2024-12-15
EVT0013028,CUST02285,cart,2024-12-16
EVT0013029,CUST02285,purchase,2024-12-16
EVT0013030,CUST04424,visit,2024-10-26
EVT0013031,CUST04424,cart,2024-10-24
EVT0013032,CUST04424,purchase,2024-10-26
EVT0013033,CUST02037,visit,2023-11-11
EVT0013034,CUST02037,cart,2023-11-15
EVT0013035,CUST02037,purchase,2023-11-17
EVT0013036,CUST04350,visit,2023-07-01
EVT0013037,CUST04350,cart,2023-07-07
EVT0013038,CUST04350,purchase,2023-07-08
EVT0013039,CUST01566,visit,2024-07-16
EVT0013040,CUST01566,cart,2024-07-18
EVT0013041,CUST01566,purchase,2024-07-21
EVT0013042,CUST02010,visit,2023-07-02
EVT0013043,CUST02010,cart,2023-07-06
EVT0013044,CUST02010,purchase,2023-07-09
EVT0013045,CUST01388,visit,2023-11-13
EVT0013046,CUST01388,cart,2023-11-16
EVT0013047,CUST01388,purchase,2023-11-18
EVT0013048,CUST04505,visit,2024-10-05
EVT0013049,CUST04505,cart,2024-10-02
EVT0013050,CUST04505,purchase,2024-10-05
EVT0013051,CUST03039,visit,2023-11-25
EVT0013052,CUST03039,cart,2023-11-26
EVT0013053,CUST03039,purchase,2023-11-26
EVT0013054,CUST04306,visit,2024-04-13
EVT0013055,CUST04306,cart,2024-04-12
EVT0013056,CUST04306,purchase,2024-04-13
EVT0013057,CUST00918,visit,2024-07-08
EVT0013058,CUST00918,cart,2024-07-11
EVT0013059,CUST00918,purchase,2024-07-13
EVT0013060,CUST00680,visit,2023-06-04
EVT0013061,CUST00680,cart,2023-06-02
EVT0013062,CUST00680,purchase,2023-06-04
EVT0013063,CUST01216,visit,2024-11-17
EVT0013064,CUST01216,cart,2024-11-19
EVT0013065,CUST01216,purchase,2024-11-20
EVT0013066,CUST03255,visit,2024-10-15
EVT0013067,CUST03255,cart,2024-10-16
EVT0013068,CUST03255,purchase,2024-10-18
EVT0013069,CUST02735,visit,2024-11-05
EVT0013070,CUST02735,cart,2024-11-06
EVT0013071,CUST02735,purchase,2024-11-09
EVT0013072,CUST03265,visit,2024-08-11
EVT0013073,CUST03265,cart,2024-08-10
EVT0013074,CUST03265,purchase,2024-08-13
EVT0013075,CUST04371,visit,2024-10-31
EVT0013076,CUST04371,cart,2024-11-03
EVT0013077,CUST04371,purchase,2024-11-05
EVT0013078,CUST02815,visit,2024-03-07
EVT0013079,CUST02815,cart,2024-03-09
EVT0013080,CUST02815,purchase,2024-03-12
EVT0013081,CUST02765,visit,2024-11-22
EVT0013082,CUST02765,cart,2024-11-29
EVT0013083,CUST02765,purchase,2024-11-29
EVT0013084,CUST03296,visit,2024-11-01
EVT0013085,CUST03296,cart,2024-11-08
EVT0013086,CUST03296,purchase,2024-11-08
EVT0013087,CUST00640,visit,2024-10-14
EVT0013088,CUST00640,cart,2024-10-12
EVT0013089,CUST00640,purchase,2024-10-15
EVT0013090,CUST00057,visit,2024-12-25
EVT0013091,CUST00057,cart,2024-12-23
EVT0013092,CUST00057,purchase,2024-12-26
EVT0013093,CUST04528,visit,2023-06-13
EVT0013094,CUST04528,cart,2023-06-11
EVT0013095,CUST04528,purchase,2023-06-13
EVT0013096,CUST02906,visit,2024-12-17
EVT0013097,CUST02906,cart,2024-12-23
EVT0013098,CUST02906,purchase,2024-12-23
EVT0013099,CUST04111,visit,2024-12-22
EVT0013100,CUST04111,cart,2024-12-24
EVT0013101,CUST04111,purchase,2024-12-26
EVT0013102,CUST04361,visit,2024-11-24
EVT0013103,CUST04361,cart,2024-11-27
EVT0013104,CUST04361,purchase,2024-11-30
EVT0013105,CUST03523,visit,2024-08-30
EVT0013106,CUST03523,cart,2024-09-04
EVT0013107,CUST03523,purchase,2024-09-04
EVT0013108,CUST01636,visit,2024-12-08
EVT0013109,CUST01636,cart,2024-12-11
EVT0013110,CUST01636,purchase,2024-12-12
EVT0013111,CUST03016,visit,2024-07-20
EVT0013112,CUST03016,cart,2024-07-20
EVT0013113,CUST03016,purchase,2024-07-20
EVT0013114,CUST01840,visit,2024-09-11
EVT0013115,CUST01840,cart,2024-09-13
EVT0013116,CUST01840,purchase,2024-09-14
EVT0013117,CUST04656,visit,2023-12-04
EVT0013118,CUST04656,cart,2023-12-09
EVT0013119,CUST04656,purchase,2023-12-09
EVT0013120,CUST01856,visit,2023-06-09
EVT0013121,CUST01856,cart,2023-06-14
EVT0013122,CUST01856,purchase,2023-06-16
EVT0013123,CUST03779,visit,2024-11-27
EVT0013124,CUST03779,cart,2024-12-01
EVT0013125,CUST03779,purchase,2024-12-01
EVT0013126,CUST04322,visit,2024-12-12
EVT0013127,CUST04322,cart,2024-12-12
EVT0013128,CUST04322,purchase,2024-12-13
EVT0013129,CUST03524,visit,2024-10-11
EVT0013130,CUST03524,cart,2024-10-11
EVT0013131,CUST03524,purchase,2024-10-13
EVT0013132,CUST00140,visit,2024-04-06
EVT0013133,CUST00140,cart,2024-04-07
EVT0013134,CUST00140,purchase,2024-04-07
EVT0013135,CUST00254,visit,2023-10-20
EVT0013136,CUST00254,cart,2023-10-20
EVT0013137,CUST00254,purchase,2023-10-22
EVT0013138,CUST01223,visit,2024-11-15
EVT0013139,CUST01223,cart,2024-11-19
EVT0013140,CUST01223,purchase,2024-11-21
EVT0013141,CUST02501,visit,2024-03-13
EVT0013142,CUST02501,cart,2024-03-10
EVT0013143,CUST02501,purchase,2024-03-13
EVT0013144,CUST03096,visit,2024-10-27
EVT0013145,CUST03096,cart,2024-10-28
EVT0013146,CUST03096,purchase,2024-10-30
EVT0013147,CUST00670,visit,2024-09-21
EVT0013148,CUST00670,cart,2024-09-19
EVT0013149,CUST00670,purchase,2024-09-21
EVT0013150,CUST01423,visit,2024-12-08
EVT0013151,CUST01423,cart,2024-12-09
EVT0013152,CUST01423,purchase,2024-12-09
EVT0013153,CUST04868,visit,2024-08-15
EVT0013154,CUST04868,cart,2024-08-15
EVT0013155,CUST04868,purchase,2024-08-17
EVT0013156,CUST00993,visit,2024-11-22
EVT0013157,CUST00993,cart,2024-11-23
EVT0013158,CUST00993,purchase,2024-11-23
EVT0013159,CUST04877,visit,2024-04-23
EVT0013160,CUST04877,cart,2024-04-22
EVT0013161,CUST04877,purchase,2024-04-23
EVT0013162,CUST03445,visit,2024-01-16
EVT0013163,CUST03445,cart,2024-01-18
EVT0013164,CUST03445,purchase,2024-01-20
EVT0013165,CUST01591,visit,2024-10-10
EVT0013166,CUST01591,cart,2024-10-10
EVT0013167,CUST01591,purchase,2024-10-11
EVT0013168,CUST01376,visit,2024-12-11
EVT0013169,CUST01376,cart,2024-12-17
EVT0013170,CUST01376,purchase,2024-12-17
EVT0013171,CUST03363,visit,2024-08-09
EVT0013172,CUST03363,cart,2024-08-12
EVT0013173,CUST03363,purchase,2024-08-15
EVT0013174,CUST04602,visit,2024-12-09
EVT0013175,CUST04602,cart,2024-12-08
EVT0013176,CUST04602,purchase,2024-12-11
EVT0013177,CUST04869,visit,2024-10-01
EVT0013178,CUST04869,cart,2024-10-05
EVT0013179,CUST04869,purchase,2024-10-08
EVT0013180,CUST03141,visit,2023-10-11
EVT0013181,CUST03141,cart,2023-10-13
EVT0013182,CUST03141,purchase,2023-10-13
EVT0013183,CUST02325,visit,2024-06-09
EVT0013184,CUST02325,cart,2024-06-15
EVT0013185,CUST02325,purchase,2024-06-16
EVT0013186,CUST03598,visit,2024-09-15
EVT0013187,CUST03598,cart,2024-09-15
EVT0013188,CUST03598,purchase,2024-09-17
EVT0013189,CUST00710,visit,2024-12-20
EVT0013190,CUST00710,cart,2024-12-21
EVT0013191,CUST00710,purchase,2024-12-23
EVT0013192,CUST02053,visit,2023-11-11
EVT0013193,CUST02053,cart,2023-11-17
EVT0013194,CUST02053,purchase,2023-11-17
EVT0013195,CUST03746,visit,2024-09-01
EVT0013196,CUST03746,cart,2024-08-30
EVT0013197,CUST03746,purchase,2024-09-02
EVT0013198,CUST01031,visit,2024-12-18
EVT0013199,CUST01031,cart,2024-12-16
EVT0013200,CUST01031,purchase,2024-12-19
EVT0013201,CUST04217,visit,2024-10-23
EVT0013202,CUST04217,cart,2024-10-25
EVT0013203,CUST04217,purchase,2024-10-26
EVT0013204,CUST04681,visit,2024-03-31
EVT0013205,CUST04681,cart,2024-04-07
EVT0013206,CUST04681,purchase,2024-04-07
EVT0013207,CUST03299,visit,2023-05-21
EVT0013208,CUST03299,cart,2023-05-21
EVT0013209,CUST03299,purchase,2023-05-22
EVT0013210,CUST03982,visit,2024-10-25
EVT0013211,CUST03982,cart,2024-10-31
EVT0013212,CUST03982,purchase,2024-11-01
EVT0013213,CUST00599,visit,2024-11-03
EVT0013214,CUST00599,cart,2024-11-05
EVT0013215,CUST00599,purchase,2024-11-06
EVT0013216,CUST04525,visit,2024-03-25
EVT0013217,CUST04525,cart,2024-03-28
EVT0013218,CUST04525,purchase,2024-03-31
EVT0013219,CUST04966,visit,2024-12-21
EVT0013220,CUST04966,cart,2024-12-26
EVT0013221,CUST04966,purchase,2024-12-27
EVT0013222,CUST01836,visit,2024-11-29
EVT0013223,CUST01836,cart,2024-12-03
EVT0013224,CUST01836,purchase,2024-12-06
EVT0013225,CUST04107,visit,2024-08-26
EVT0013226,CUST04107,cart,2024-08-29
EVT0013227,CUST04107,purchase,2024-08-29
EVT0013228,CUST04197,visit,2024-09-25
EVT0013229,CUST04197,cart,2024-10-01
EVT0013230,CUST04197,purchase,2024-10-01
EVT0013231,CUST00293,visit,2024-01-19
EVT0013232,CUST00293,cart,2024-01-19
EVT0013233,CUST00293,purchase,2024-01-22
EVT0013234,CUST00599,visit,2024-11-24
EVT0013235,CUST00599,cart,2024-11-22
EVT0013236,CUST00599,purchase,2024-11-25
EVT0013237,CUST02463,visit,2024-11-03
EVT0013238,CUST02463,cart,2024-11-02
EVT0013239,CUST02463,purchase,2024-11-05
EVT0013240,CUST04785,visit,2023-11-04
EVT0013241,CUST04785,cart,2023-11-02
EVT0013242,CUST04785,purchase,2023-11-04
EVT0013243,CUST00604,visit,2024-11-13
EVT0013244,CUST00604,cart,2024-11-17
EVT0013245,CUST00604,purchase,2024-11-20
EVT0013246,CUST04551,visit,2024-09-26
EVT0013247,CUST04551,cart,2024-09-28
EVT0013248,CUST04551,purchase,2024-09-29
EVT0013249,CUST00510,visit,2024-05-23
EVT0013250,CUST00510,cart,2024-05-28
EVT0013251,CUST00510,purchase,2024-05-30
EVT0013252,CUST00151,visit,2024-11-04
EVT0013253,CUST00151,cart,2024-11-05
EVT0013254,CUST00151,purchase,2024-11-06
EVT0013255,CUST03448,visit,2024-04-25
EVT0013256,CUST03448,cart,2024-04-23
EVT0013257,CUST03448,purchase,2024-04-25
EVT0013258,CUST01144,visit,2024-11-08
EVT0013259,CUST01144,cart,2024-11-05
EVT0013260,CUST01144,purchase,2024-11-08
EVT0013261,CUST01905,visit,2024-10-12
EVT0013262,CUST01905,cart,2024-10-16
EVT0013263,CUST01905,purchase,2024-10-16
EVT0013264,CUST02508,visit,2024-01-28
EVT0013265,CUST02508,cart,2024-02-02
EVT0013266,CUST02508,purchase,2024-02-02
EVT0013267,CUST02649,visit,2024-11-22
EVT0013268,CUST02649,cart,2024-11-29
EVT0013269,CUST02649,purchase,2024-11-29
EVT0013270,CUST03079,visit,2024-02-07
EVT0013271,CUST03079,cart,2024-02-14
EVT0013272,CUST03079,purchase,2024-02-14
EVT0013273,CUST04725,visit,2024-04-30
EVT0013274,CUST04725,cart,2024-04-29
EVT0013275,CUST04725,purchase,2024-05-01
EVT0013276,CUST00939,visit,2024-06-13
EVT0013277,CUST00939,cart,2024-06-14
EVT0013278,CUST00939,purchase,2024-06-16
EVT0013279,CUST04312,visit,2023-10-27
EVT0013280,CUST04312,cart,2023-10-31
EVT0013281,CUST04312,purchase,2023-11-01
EVT0013282,CUST04652,visit,2024-02-29
EVT0013283,CUST04652,cart,2024-03-02
EVT0013284,CUST04652,purchase,2024-03-04
EVT0013285,CUST02526,visit,2024-02-22
EVT0013286,CUST02526,cart,2024-02-23
EVT0013287,CUST02526,purchase,2024-02-26
EVT0013288,CUST03459,visit,2024-05-09
EVT0013289,CUST03459,cart,2024-05-13
EVT0013290,CUST03459,purchase,2024-05-16
EVT0013291,CUST00203,visit,2024-11-29
EVT0013292,CUST00203,cart,2024-12-03
EVT0013293,CUST00203,purchase,2024-12-04
EVT0013294,CUST03464,visit,2024-12-04
EVT0013295,CUST03464,cart,2024-12-05
EVT0013296,CUST03464,purchase,2024-12-05
EVT0013297,CUST02834,visit,2024-09-11
EVT0013298,CUST02834,cart,2024-09-13
EVT0013299,CUST02834,purchase,2024-09-13
EVT0013300,CUST00876,visit,2024-12-13
EVT0013301,CUST00876,cart,2024-12-12
EVT0013302,CUST00876,purchase,2024-12-14
EVT0013303,CUST03910,visit,2024-01-29
EVT0013304,CUST03910,cart,2024-02-01
EVT0013305,CUST03910,purchase,2024-02-01
EVT0013306,CUST01083,visit,2024-09-13
EVT0013307,CUST01083,cart,2024-09-15
EVT0013308,CUST01083,purchase,2024-09-15
EVT0013309,CUST02168,visit,2024-12-20
EVT0013310,CUST02168,cart,2024-12-23
EVT0013311,CUST02168,purchase,2024-12-26
EVT0013312,CUST04785,visit,2023-12-14
EVT0013313,CUST04785,cart,2023-12-15
EVT0013314,CUST04785,purchase,2023-12-15
EVT0013315,CUST02288,visit,2024-04-07
EVT0013316,CUST02288,cart,2024-04-05
EVT0013317,CUST02288,purchase,2024-04-08
EVT0013318,CUST04451,visit,2024-01-30
EVT0013319,CUST04451,cart,2024-01-30
EVT0013320,CUST04451,purchase,2024-01-30
EVT0013321,CUST02167,visit,2024-07-04
EVT0013322,CUST02167,cart,2024-07-03
EVT0013323,CUST02167,purchase,2024-07-06
EVT0013324,CUST04258,visit,2024-03-26
EVT0013325,CUST04258,cart,2024-03-31
EVT0013326,CUST04258,purchase,2024-04-02
EVT0013327,CUST04674,visit,2024-11-28
EVT0013328,CUST04674,cart,2024-11-29
EVT0013329,CUST04674,purchase,2024-12-01
EVT0013330,CUST03090,visit,2024-08-27
