customer_id,signup_date,city,state,acquisition_channel,age,gender
CUST02605,2024-03-09,Jodhpur,Rajasthan,Referral,47,F
CUST02606,2024-11-08,Siliguri,West Bengal,Organic,53,M
CUST02607,2024-08-18,Kolkata,West Bengal,Paid Search,57,F
CUST02608,2023-06-08,Madurai,Tamil Nadu,Email,41,M
CUST02609,2024-03-07,Lucknow,Uttar Pradesh,Referral,26,F
CUST02610,2023-08-09,Pune,Maharashtra,Email,47,M
CUST02611,2024-06-06,Bangalore,Karnataka,Social Media,59,M
CUST02612,2024-11-23,Vadodara,Gujarat,Organic,36,Other
CUST02613,2023-02-01,Udaipur,Rajasthan,Social Media,21,M
CUST02614,2023-11-28,Nagpur,Maharashtra,Paid Search,51,M
CUST02615,2023-03-29,Jaipur,Rajasthan,Paid Search,61,Other
CUST02616,2023-02-01,Delhi,Delhi,Direct,37,Other
CUST02617,2023-07-26,Pune,Maharashtra,Email,62,M
CUST02618,2024-06-05,Bangalore,Karnataka,Organic,27,Other
CUST02619,2023-11-24,Hubli,Karnataka,Organic,33,M
CUST02620,2023-12-26,Mysore,Karnataka,Organic,50,F
CUST02621,2023-12-03,Kolkata,West Bengal,Organic,37,F
CUST02622,2024-12-27,Jaipur,Rajasthan,Paid Search,52,F
CUST02623,2023-02-28,Udaipur,Rajasthan,Email,25,F
CUST02624,2024-07-05,New Delhi,Delhi,Paid Search,27,Other
CUST02625,2023-10-16,Chennai,Tamil Nadu,Email,65,Other
CUST02626,2024-07-29,Coimbatore,Tamil Nadu,Referral,36,F
CUST02627,2023-06-03,Hubli,Karnataka,Referral,41,Other
CUST02628,2024-11-18,Kanpur,Uttar Pradesh,Referral,62,M
CUST02629,2024-12-23,Jodhpur,Rajasthan,Referral,27,M
CUST02630,2024-11-22,Kanpur,Uttar Pradesh,Organic,54,F
CUST02631,2024-03-24,Nagpur,Maharashtra,Social Media,20,Other
CUST02632,2023-07-26,Jaipur,Rajasthan,Social Media,26,F
CUST02633,2023-11-08,Jodhpur,Rajasthan,Organic,28,F
CUST02634,2024-12-15,Coimbatore,Tamil Nadu,Direct,51,F
CUST02635,2023-01-11,Bangalore,Karnataka,Direct,27,F
CUST02636,2024-01-12,Surat,Gujarat,Direct,26,F
CUST02637,2023-10-21,Kanpur,Uttar Pradesh,Organic,59,F
CUST02638,2023-05-27,Siliguri,West Bengal,Email,60,M
CUST02639,2024-10-05,Lucknow,Uttar Pradesh,Direct,38,Other
CUST02640,2024-07-24,Vadodara,Gujarat,Email,43,M
CUST02641,2024-09-01,Mumbai,Maharashtra,Direct,28,M
CUST02642,2024-07-16,Hubli,Karnataka,Organic,49,Other
CUST02643,2024-04-16,Jodhpur,Rajasthan,Paid Search,64,M
CUST02644,2023-04-25,Bangalore,Karnataka,Direct,42,F
CUST02645,2023-08-14,Bangalore,Karnataka,Email,34,M
CUST02646,2024-04-08,Nagpur,Maharashtra,Organic,46,F
CUST02647,2023-10-11,Mumbai,Maharashtra,Social Media,24,Other
CUST02648,2023-06-09,Jodhpur,Rajasthan,Paid Search,58,Other
CUST02649,2024-10-23,Chennai,Tamil Nadu,Social Media,49,F
CUST02650,2024-08-21,Lucknow,Uttar Pradesh,Paid Search,65,M
CUST02651,2024-05-02,Kolkata,West Bengal,Organic,55,M
CUST02652,2023-05-12,Bangalore,Karnataka,Organic,26,M
CUST02653,2024-11-04,Surat,Gujarat,Email,52,M
CUST02654,2024-03-22,Ahmedabad,Gujarat,Direct,64,Other
CUST02655,2024-02-02,Jaipur,Rajasthan,Paid Search,54,F
CUST02656,2024-05-12,Surat,Gujarat,Email,53,M
CUST02657,2024-01-04,Mysore,Karnataka,Referral,58,F
CUST02658,2023-09-17,Hubli,Karnataka,Organic,26,Other
CUST02659,2023-10-20,Lucknow,Uttar Pradesh,Organic,49,M
CUST02660,2024-07-14,Nagpur,Maharashtra,Email,39,M
CUST02661,2024-03-31,Coimbatore,Tamil Nadu,Social Media,42,Other
CUST02662,2024-08-09,Ahmedabad,Gujarat,Paid Search,36,M
CUST02663,2024-04-14,Madurai,Tamil Nadu,Email,50,F
CUST02664,2023-05-04,Kolkata,West Bengal,Email,62,M
CUST02665,2023-08-27,Jodhpur,Rajasthan,Direct,19,M
CUST02666,2024-09-01,Surat,Gujarat,Social Media,30,F
CUST02667,2024-05-01,Mumbai,Maharashtra,Paid Search,53,Other
CUST02668,2024-09-02,Vadodara,Gujarat,Organic,33,F
CUST02669,2024-11-05,Hubli,Karnataka,Email,62,M
CUST02670,2023-07-19,Ahmedabad,Gujarat,Referral,56,Other
CUST02671,2023-04-08,Hubli,Karnataka,Referral,26,F
CUST02672,2023-10-18,Mumbai,Maharashtra,Organic,49,Other
CUST02673,2023-02-15,Madurai,Tamil Nadu,Social Media,45,F
CUST02674,2023-08-23,Lucknow,Uttar Pradesh,Organic,21,M
CUST02675,2024-08-26,Madurai,Tamil Nadu,Email,42,Other
CUST02676,2023-10-05,Nagpur,Maharashtra,Referral,21,F
CUST02677,2023-06-12,Kolkata,West Bengal,Referral,62,F
CUST02678,2024-07-17,New Delhi,Delhi,Referral,25,Other
CUST02679,2023-10-26,Surat,Gujarat,Paid Search,39,F
CUST02680,2023-06-03,Mumbai,Maharashtra,Paid Search,23,Other
CUST02681,2023-11-20,Mumbai,Maharashtra,Referral,65,Other
CUST02682,2023-12-13,Mumbai,Maharashtra,Direct,33,M
CUST02683,2023-02-13,Bangalore,Karnataka,Paid Search,46,M
CUST02684,2023-01-24,Lucknow,Uttar Pradesh,Social Media,40,Other
CUST02685,2024-08-01,Coimbatore,Tamil Nadu,Paid Search,56,F
CUST02686,2023-03-19,Udaipur,Rajasthan,Organic,60,M
CUST02687,2024-08-23,Mysore,Karnataka,Email,31,F
CUST02688,2023-04-30,Ahmedabad,Gujarat,Referral,63,F
CUST02689,2023-04-12,Vadodara,Gujarat,Social Media,59,M
CUST02690,2024-10-17,Kanpur,Uttar Pradesh,Direct,52,Other
CUST02691,2023-05-24,Bangalore,Karnataka,Social Media,44,Other
CUST02692,2023-01-05,Jodhpur,Rajasthan,Organic,31,M
CUST02693,2023-02-21,Coimbatore,Tamil Nadu,Direct,53,M
CUST02694,2024-06-14,Mysore,Karnataka,Direct,27,M
CUST02695,2023-06-08,Madurai,Tamil Nadu,Referral,59,F
CUST02696,2024-12-22,Bangalore,Karnataka,Referral,20,F
CUST02697,2024-09-23,Agra,Uttar Pradesh,Referral,37,M
CUST02698,2024-05-03,Pune,Maharashtra,Email,42,F
CUST02699,2023-09-15,Pune,Maharashtra,Referral,46,M
CUST02700,2023-05-05,Chennai,Tamil Nadu,Referral,29,Other
CUST02701,2023-08-22,Kolkata,West Bengal,Direct,37,M
CUST02702,2023-07-01,Ahmedabad,Gujarat,Email,39,F
CUST02703,2023-11-11,Chennai,Tamil Nadu,Social Media,64,Other
CUST02704,2024-11-16,Siliguri,West Bengal,Direct,65,M
CUST02705,2023-06-25,Hubli,Karnataka,Referral,64,Other
CUST02706,2024-11-05,Agra,Uttar Pradesh,Referral,45,Other
CUST02707,2023-01-20,Lucknow,Uttar Pradesh,Referral,47,Other
CUST02708,2024-08-28,Chennai,Tamil Nadu,Organic,35,Other
CUST02709,2024-08-11,Lucknow,Uttar Pradesh,Paid Search,52,F
CUST02710,2024-04-27,Vadodara,Gujarat,Referral,20,Other
CUST02711,2023-05-21,Kanpur,Uttar Pradesh,Social Media,60,F
CUST02712,2023-11-22,Mumbai,Maharashtra,Social Media,54,Other
CUST02713,2024-07-01,Surat,Gujarat,Paid Search,46,F
CUST02714,2024-04-19,Pune,Maharashtra,Organic,47,M
CUST02715,2023-06-16,Surat,Gujarat,Direct,53,M
CUST02716,2024-11-26,Kolkata,West Bengal,Email,23,F
CUST02717,2023-09-26,Ahmedabad,Gujarat,Referral,29,F
CUST02718,2024-09-19,Kanpur,Uttar Pradesh,Referral,26,M
CUST02719,2024-07-13,New Delhi,Delhi,Email,59,M
CUST02720,2023-12-27,Chennai,Tamil Nadu,Direct,20,M
CUST02721,2024-02-17,Udaipur,Rajasthan,Social Media,20,Other
CUST02722,2024-04-16,Chennai,Tamil Nadu,Direct,34,F
CUST02723,2023-01-30,Nagpur,Maharashtra,Social Media,52,Other
CUST02724,2024-06-13,Nagpur,Maharashtra,Paid Search,40,M
CUST02725,2024-06-27,Hubli,Karnataka,Referral,25,Other
CUST02726,2023-08-23,Bangalore,Karnataka,Paid Search,38,Other
CUST02727,2024-03-04,Vadodara,Gujarat,Referral,22,Other
CUST02728,2023-09-13,Siliguri,West Bengal,Paid Search,19,F
CUST02729,2024-06-20,Surat,Gujarat,Referral,59,F
CUST02730,2024-09-18,Jodhpur,Rajasthan,Email,19,M
CUST02731,2024-10-03,Ahmedabad,Gujarat,Social Media,27,Other
CUST02732,2024-10-11,Mumbai,Maharashtra,Email,31,F
CUST02733,2024-02-20,Ahmedabad,Gujarat,Referral,55,M
CUST02734,2023-01-30,Delhi,Delhi,Direct,23,M
CUST02735,2024-08-17,Madurai,Tamil Nadu,Email,54,Other
CUST02736,2024-04-06,Kolkata,West Bengal,Email,21,Other
CUST02737,2023-04-15,Udaipur,Rajasthan,Email,51,F
CUST02738,2023-01-20,Surat,Gujarat,Paid Search,54,F
CUST02739,2024-08-10,Coimbatore,Tamil Nadu,Paid Search,41,M
CUST02740,2023-08-17,Jodhpur,Rajasthan,Direct,25,Other
CUST02741,2023-07-21,Coimbatore,Tamil Nadu,Direct,44,F
CUST02742,2024-10-06,Mysore,Karnataka,Email,50,M
CUST02743,2023-08-20,Vadodara,Gujarat,Referral,56,M
CUST02744,2024-08-12,Jodhpur,Rajasthan,Paid Search,54,M
CUST02745,2024-09-11,Coimbatore,Tamil Nadu,Direct,55,Other
CUST02746,2024-12-15,Delhi,Delhi,Social Media,39,F
CUST02747,2023-04-13,Bangalore,Karnataka,Referral,44,Other
CUST02748,2024-07-30,Delhi,Delhi,Direct,30,M
CUST02749,2023-09-14,Jaipur,Rajasthan,Paid Search,25,F
CUST02750,2024-12-30,Agra,Uttar Pradesh,Direct,48,Other
CUST02751,2023-06-19,Bangalore,Karnataka,Organic,45,M
CUST02752,2024-11-28,New Delhi,Delhi,Paid Search,50,Other
CUST02753,2023-11-25,Siliguri,West Bengal,Social Media,26,F
CUST02754,2023-11-14,Madurai,Tamil Nadu,Social Media,25,F
CUST02755,2023-05-17,Vadodara,Gujarat,Email,57,M
CUST02756,2023-09-26,Mumbai,Maharashtra,Direct,40,F
CUST02757,2023-04-12,Siliguri,West Bengal,Direct,45,F
CUST02758,2024-10-27,Udaipur,Rajasthan,Paid Search,64,M
CUST02759,2023-12-28,Bangalore,Karnataka,Organic,55,Other
CUST02760,2024-07-14,Vadodara,Gujarat,Direct,47,F
CUST02761,2023-07-30,Surat,Gujarat,Paid Search,50,Other
CUST02762,2024-07-06,Lucknow,Uttar Pradesh,Paid Search,37,F
CUST02763,2023-04-27,Ahmedabad,Gujarat,Email,51,Other
CUST02764,2024-03-11,Siliguri,West Bengal,Social Media,42,F
CUST02765,2023-12-04,New Delhi,Delhi,Organic,65,Other
CUST02766,2023-09-28,Coimbatore,Tamil Nadu,Email,35,Other
CUST02767,2023-07-22,Ahmedabad,Gujarat,Social Media,36,M
CUST02768,2023-02-27,Mysore,Karnataka,Social Media,49,F
CUST02769,2023-05-18,Chennai,Tamil Nadu,Social Media,34,Other
CUST02770,2024-05-15,Bangalore,Karnataka,Direct,35,M
CUST02771,2023-06-06,Bangalore,Karnataka,Email,50,M
CUST02772,2024-10-23,Nagpur,Maharashtra,Organic,52,Other
CUST02773,2024-02-17,Chennai,Tamil Nadu,Referral,19,F
CUST02774,2023-08-09,Coimbatore,Tamil Nadu,Email,45,Other
CUST02775,2024-06-23,Udaipur,Rajasthan,Paid Search,47,F
CUST02776,2024-02-18,Hubli,Karnataka,Direct,25,F
CUST02777,2024-01-27,Siliguri,West Bengal,Social Media,23,M
CUST02778,2023-01-02,Agra,Uttar Pradesh,Direct,25,F
CUST02779,2023-10-09,Hubli,Karnataka,Paid Search,64,M
CUST02780,2023-07-25,Ahmedabad,Gujarat,Email,39,F
CUST02781,2023-12-31,Udaipur,Rajasthan,Direct,50,Other
CUST02782,2023-02-25,Hubli,Karnataka,Direct,38,M
CUST02783,2023-01-28,Kolkata,West Bengal,Direct,51,F
CUST02784,2023-07-19,Madurai,Tamil Nadu,Direct,58,M
CUST02785,2024-03-31,Mumbai,Maharashtra,Paid Search,55,F
CUST02786,2023-03-16,Madurai,Tamil Nadu,Paid Search,34,F
CUST02787,2023-04-17,Delhi,Delhi,Paid Search,64,F
CUST02788,2024-06-15,Lucknow,Uttar Pradesh,Paid Search,58,M
CUST02789,2024-12-22,Chennai,Tamil Nadu,Referral,22,F
CUST02790,2024-05-16,Madurai,Tamil Nadu,Paid Search,20,F
CUST02791,2023-09-03,Agra,Uttar Pradesh,Referral,58,Other
CUST02792,2023-11-06,Madurai,Tamil Nadu,Social Media,48,Other
CUST02793,2023-08-30,Delhi,Delhi,Paid Search,36,Other
CUST02794,2023-06-20,Jodhpur,Rajasthan,Direct,43,Other
CUST02795,2024-12-15,Vadodara,Gujarat,Referral,36,M
CUST02796,2024-09-12,Chennai,Tamil Nadu,Social Media,44,F
CUST02797,2024-02-08,Ahmedabad,Gujarat,Direct,45,M
CUST02798,2023-03-18,Delhi,Delhi,Social Media,60,M
CUST02799,2024-06-03,Vadodara,Gujarat,Referral,63,M
CUST02800,2024-11-09,Jodhpur,Rajasthan,Email,44,Other
CUST02801,2023-04-25,Chennai,Tamil Nadu,Social Media,35,Other
CUST02802,2024-09-21,Coimbatore,Tamil Nadu,Organic,53,F
CUST02803,2024-08-09,Agra,Uttar Pradesh,Social Media,44,F
CUST02804,2024-07-29,Jodhpur,Rajasthan,Referral,34,M
CUST02805,2023-11-29,Kanpur,Uttar Pradesh,Direct,32,F
CUST02806,2023-07-20,Pune,Maharashtra,Referral,44,M
CUST02807,2024-07-18,New Delhi,Delhi,Direct,25,Other
CUST02808,2024-10-12,Ahmedabad,Gujarat,Email,52,M
CUST02809,2023-04-17,Pune,Maharashtra,Organic,63,F
CUST02810,2023-10-23,Vadodara,Gujarat,Organic,59,M
CUST02811,2023-10-24,Coimbatore,Tamil Nadu,Email,30,M
CUST02812,2023-07-09,Kolkata,West Bengal,Social Media,28,F
CUST02813,2023-02-04,Surat,Gujarat,Paid Search,53,Other
CUST02814,2024-06-07,Chennai,Tamil Nadu,Organic,19,Other
CUST02815,2023-06-04,Hubli,Karnataka,Referral,49,M
CUST02816,2023-10-13,Delhi,Delhi,Social Media,19,M
CUST02817,2024-12-13,Chennai,Tamil Nadu,Social Media,65,M
CUST02818,2023-08-16,Siliguri,West Bengal,Paid Search,65,F
CUST02819,2023-07-13,Bangalore,Karnataka,Organic,50,Other
CUST02820,2024-01-12,Kolkata,West Bengal,Organic,65,Other
CUST02821,2023-04-20,New Delhi,Delhi,Direct,55,F
CUST02822,2024-07-11,Madurai,Tamil Nadu,Social Media,38,F
CUST02823,2023-12-08,Pune,Maharashtra,Social Media,47,M
CUST02824,2024-12-02,Mysore,Karnataka,Direct,54,F
CUST02825,2024-06-19,Siliguri,West Bengal,Referral,23,M
CUST02826,2023-06-17,Siliguri,West Bengal,Referral,36,Other
CUST02827,2024-03-12,Coimbatore,Tamil Nadu,Organic,49,Other
CUST02828,2024-10-05,Siliguri,West Bengal,Email,63,M
CUST02829,2023-06-11,Jaipur,Rajasthan,Email,19,F
CUST02830,2023-01-16,Coimbatore,Tamil Nadu,Social Media,48,Other
CUST02831,2023-02-28,Hubli,Karnataka,Social Media,39,M
CUST02832,2023-10-29,Bangalore,Karnataka,Email,28,M
CUST02833,2024-04-29,Udaipur,Rajasthan,Paid Search,23,M
CUST02834,2024-01-27,Siliguri,West Bengal,Email,64,Other
CUST02835,2024-04-03,Chennai,Tamil Nadu,Referral,34,F
CUST02836,2024-02-06,Agra,Uttar Pradesh,Social Media,27,M
CUST02837,2024-02-24,Vadodara,Gujarat,Email,56,F
CUST02838,2023-04-30,Pune,Maharashtra,Direct,31,Other
CUST02839,2023-09-29,Udaipur,Rajasthan,Referral,38,Other
CUST02840,2023-03-16,Coimbatore,Tamil Nadu,Referral,63,F
CUST02841,2023-01-08,Bangalore,Karnataka,Referral,62,M
CUST02842,2024-10-27,Kolkata,West Bengal,Organic,28,Other
CUST02843,2023-01-06,Bangalore,Karnataka,Paid Search,46,M
CUST02844,2023-05-12,Pune,Maharashtra,Referral,28,Other
CUST02845,2024-04-29,Jaipur,Rajasthan,Direct,53,F
CUST02846,2024-12-22,Kolkata,West Bengal,Social Media,25,F
CUST02847,2024-03-10,Agra,Uttar Pradesh,Direct,35,Other
CUST02848,2023-11-02,Vadodara,Gujarat,Social Media,54,Other
CUST02849,2024-11-19,New Delhi,Delhi,Social Media,51,Other
CUST02850,2024-08-01,Madurai,Tamil Nadu,Direct,41,Other
CUST02851,2023-04-09,Kanpur,Uttar Pradesh,Referral,31,F
CUST02852,2023-06-01,New Delhi,Delhi,Email,63,F
CUST02853,2024-06-07,Pune,Maharashtra,Referral,29,M
CUST02854,2023-10-09,Jaipur,Rajasthan,Organic,37,Other
CUST02855,2024-10-06,Chennai,Tamil Nadu,Direct,24,Other
CUST02856,2024-05-18,Jodhpur,Rajasthan,Organic,21,Other
CUST02857,2023-03-03,Udaipur,Rajasthan,Paid Search,22,F
CUST02858,2023-08-26,Coimbatore,Tamil Nadu,Direct,18,M
CUST02859,2024-03-29,Kanpur,Uttar Pradesh,Referral,55,Other
CUST02860,2023-03-29,Kanpur,Uttar Pradesh,Email,43,F
CUST02861,2023-07-02,Chennai,Tamil Nadu,Email,27,M
CUST02862,2023-05-09,Coimbatore,Tamil Nadu,Paid Search,34,Other
CUST02863,2024-05-25,Bangalore,Karnataka,Email,55,Other
CUST02864,2024-01-13,Siliguri,West Bengal,Email,55,Other
CUST02865,2024-11-07,Agra,Uttar Pradesh,Email,60,F
CUST02866,2023-11-10,Chennai,Tamil Nadu,Organic,32,M
CUST02867,2023-01-17,Hubli,Karnataka,Paid Search,27,M
CUST02868,2024-03-02,Jaipur,Rajasthan,Social Media,22,M
CUST02869,2023-02-14,Delhi,Delhi,Referral,60,F
CUST02870,2024-08-17,Surat,Gujarat,Email,25,M
CUST02871,2024-11-19,Siliguri,West Bengal,Referral,63,F
CUST02872,2023-06-24,Surat,Gujarat,Email,38,Other
CUST02873,2024-07-14,Hubli,Karnataka,Paid Search,28,Other
CUST02874,2023-08-04,Agra,Uttar Pradesh,Paid Search,45,Other
CUST02875,2023-06-21,Jodhpur,Rajasthan,Direct,34,Other
CUST02876,2023-07-30,Hubli,Karnataka,Referral,59,F
CUST02877,2023-07-25,New Delhi,Delhi,Social Media,47,Other
CUST02878,2024-02-16,Vadodara,Gujarat,Referral,31,Other
CUST02879,2023-01-08,Coimbatore,Tamil Nadu,Social Media,29,Other
CUST02880,2023-08-15,Mumbai,Maharashtra,Referral,41,Other
CUST02881,2024-03-27,Chennai,Tamil Nadu,Email,37,F
CUST02882,2023-12-21,Mysore,Karnataka,Social Media,50,M
CUST02883,2024-05-31,Lucknow,Uttar Pradesh,Direct,35,Other
CUST02884,2023-07-07,Jodhpur,Rajasthan,Organic,62,Other
CUST02885,2023-04-09,Kanpur,Uttar Pradesh,Direct,21,Other
CUST02886,2024-03-09,Nagpur,Maharashtra,Referral,56,Other
CUST02887,2024-11-26,Jodhpur,Rajasthan,Paid Search,48,Other
CUST02888,2024-10-12,Bangalore,Karnataka,Social Media,19,Other
CUST02889,2023-04-04,New Delhi,Delhi,Paid Search,23,F
CUST02890,2024-08-17,Bangalore,Karnataka,Referral,58,Other
CUST02891,2023-08-20,Pune,Maharashtra,Organic,52,F
CUST02892,2023-04-11,Madurai,Tamil Nadu,Email,65,M
CUST02893,2023-01-28,Vadodara,Gujarat,Social Media,63,M
CUST02894,2023-09-08,Vadodara,Gujarat,Organic,60,F
CUST02895,2023-02-06,Kolkata,West Bengal,Organic,30,Other
CUST02896,2023-07-09,Delhi,Delhi,Organic,29,F
CUST02897,2023-09-02,Pune,Maharashtra,Email,30,Other
CUST02898,2023-05-24,Kolkata,West Bengal,Direct,65,M
CUST02899,2023-08-06,Kanpur,Uttar Pradesh,Email,40,M
CUST02900,2023-03-17,Surat,Gujarat,Email,62,M
CUST02901,2023-08-28,Jaipur,Rajasthan,Organic,23,M
CUST02902,2024-05-03,Bangalore,Karnataka,Social Media,55,Other
CUST02903,2024-07-02,Mumbai,Maharashtra,Organic,31,Other
CUST02904,2024-02-05,Surat,Gujarat,Organic,64,M
CUST02905,2023-09-17,Agra,Uttar Pradesh,Direct,30,Other
CUST02906,2024-04-06,Delhi,Delhi,Organic,42,Other
CUST02907,2023-08-17,Lucknow,Uttar Pradesh,Social Media,26,Other
CUST02908,2024-05-23,Surat,Gujarat,Paid Search,30,F
CUST02909,2024-07-29,Chennai,Tamil Nadu,Social Media,34,Other
CUST02910,2023-11-30,Jodhpur,Rajasthan,Organic,49,F
CUST02911,2024-03-18,Surat,Gujarat,Direct,51,F
CUST02912,2024-02-29,New Delhi,Delhi,Email,42,M
CUST02913,2023-08-29,Madurai,Tamil Nadu,Referral,40,Other
CUST02914,2023-12-10,Lucknow,Uttar Pradesh,Social Media,62,Other
CUST02915,2023-05-15,Lucknow,Uttar Pradesh,Email,31,F
CUST02916,2024-08-17,Coimbatore,Tamil Nadu,Social Media,20,M
CUST02917,2024-12-02,Delhi,Delhi,Paid Search,47,Other
CUST02918,2023-08-31,Surat,Gujarat,Email,42,Other
CUST02919,2024-07-26,Pune,Maharashtra,Direct,24,Other
CUST02920,2024-09-18,Ahmedabad,Gujarat,Paid Search,44,F
CUST02921,2023-07-15,Surat,Gujarat,Direct,24,M
CUST02922,2023-03-19,Surat,Gujarat,Paid Search,47,Other
CUST02923,2024-02-03,New Delhi,Delhi,Referral,57,F
CUST02924,2024-07-29,Siliguri,West Bengal,Referral,33,F
CUST02925,2024-12-17,Vadodara,Gujarat,Social Media,48,Other
CUST02926,2024-09-07,Siliguri,West Bengal,Organic,32,Other
CUST02927,2023-12-15,Mysore,Karnataka,Referral,35,Other
CUST02928,2024-10-31,Kolkata,West Bengal,Paid Search,50,M
CUST02929,2023-05-25,Agra,Uttar Pradesh,Direct,51,M
CUST02930,2024-01-13,New Delhi,Delhi,Direct,39,M
CUST02931,2024-10-08,Mysore,Karnataka,Paid Search,40,F
CUST02932,2023-10-20,Kolkata,West Bengal,Referral,18,Other
CUST02933,2024-07-01,New Delhi,Delhi,Paid Search,37,F
CUST02934,2024-03-21,Bangalore,Karnataka,Paid Search,31,F
CUST02935,2024-09-11,Hubli,Karnataka,Paid Search,27,Other
CUST02936,2024-05-13,Ahmedabad,Gujarat,Referral,28,F
CUST02937,2023-11-06,Mysore,Karnataka,Email,61,F
CUST02938,2023-12-04,Coimbatore,Tamil Nadu,Direct,42,F
CUST02939,2024-11-12,Chennai,Tamil Nadu,Referral,26,F
CUST02940,2023-01-09,Delhi,Delhi,Social Media,36,Other
CUST02941,2024-02-03,Siliguri,West Bengal,Email,22,F
CUST02942,2023-09-27,Udaipur,Rajasthan,Direct,55,M
CUST02943,2023-09-04,Madurai,Tamil Nadu,Paid Search,33,F
CUST02944,2024-12-09,Surat,Gujarat,Email,18,Other
CUST02945,2023-08-02,Kolkata,West Bengal,Direct,32,M
CUST02946,2023-05-07,Jaipur,Rajasthan,Organic,31,F
CUST02947,2023-05-16,Kolkata,West Bengal,Social Media,42,Other
CUST02948,2023-03-31,Delhi,Delhi,Paid Search,36,F
CUST02949,2023-05-03,Siliguri,West Bengal,Organic,34,F
CUST02950,2024-05-28,New Delhi,Delhi,Referral,61,Other
CUST02951,2024-09-26,Mysore,Karnataka,Organic,40,Other
CUST02952,2024-08-23,Hubli,Karnataka,Referral,18,M
CUST02953,2024-04-07,Ahmedabad,Gujarat,Email,50,F
CUST02954,2023-07-11,Jaipur,Rajasthan,Referral,59,Other
CUST02955,2023-12-13,Siliguri,West Bengal,Organic,37,F
CUST02956,2023-04-24,Agra,Uttar Pradesh,Direct,25,Other
CUST02957,2023-10-29,Udaipur,Rajasthan,Social Media,48,Other
CUST02958,2024-09-11,Vadodara,Gujarat,Social Media,25,M
CUST02959,2024-04-26,Siliguri,West Bengal,Direct,23,M
CUST02960,2024-08-13,Pune,Maharashtra,Direct,55,F
CUST02961,2023-05-28,Madurai,Tamil Nadu,Email,64,F
CUST02962,2024-05-17,Kolkata,West Bengal,Referral,36,M
CUST02963,2023-04-10,Mysore,Karnataka,Referral,41,M
CUST02964,2023-10-09,Surat,Gujarat,Referral,39,Other
CUST02965,2024-11-10,Lucknow,Uttar Pradesh,Email,35,M
CUST02966,2023-03-22,Kanpur,Uttar Pradesh,Referral,19,F
CUST02967,2023-11-29,Surat,Gujarat,Direct,20,Other
CUST02968,2024-07-07,Mysore,Karnataka,Direct,20,Other
CUST02969,2023-01-21,Kolkata,West Bengal,Paid Search,23,Other
CUST02970,2023-05-27,Bangalore,Karnataka,Direct,27,Other
CUST02971,2023-09-19,Jodhpur,Rajasthan,Social Media,40,F
CUST02972,2024-03-23,Madurai,Tamil Nadu,Email,54,F
CUST02973,2024-10-31,Mumbai,Maharashtra,Social Media,41,M
CUST02974,2023-05-20,New Delhi,Delhi,Referral,50,Other
CUST02975,2023-06-11,Mysore,Karnataka,Direct,65,F
CUST02976,2024-03-05,Siliguri,West Bengal,Organic,29,Other
CUST02977,2024-10-06,Agra,Uttar Pradesh,Direct,65,M
CUST02978,2023-11-14,Kolkata,West Bengal,Paid Search,54,F
CUST02979,2024-09-26,Agra,Uttar Pradesh,Email,52,M
CUST02980,2023-07-10,Pune,Maharashtra,Email,48,M
CUST02981,2024-03-06,Siliguri,West Bengal,Direct,62,M
CUST02982,2023-03-17,Agra,Uttar Pradesh,Direct,20,Other
CUST02983,2024-07-03,Kolkata,West Bengal,Direct,36,F
CUST02984,2023-07-22,Pune,Maharashtra,Paid Search,19,F
CUST02985,2023-05-15,Delhi,Delhi,Social Media,47,Other
CUST02986,2024-07-02,Ahmedabad,Gujarat,Paid Search,32,M
CUST02987,2024-04-12,Ahmedabad,Gujarat,Organic,57,F
CUST02988,2024-08-02,Udaipur,Rajasthan,Referral,58,Other
CUST02989,2023-06-29,Vadodara,Gujarat,Referral,48,Other
CUST02990,2024-05-03,Pune,Maharashtra,Social Media,38,F
CUST02991,2024-01-10,Jaipur,Rajasthan,Referral,65,F
CUST02992,2023-07-02,Madurai,Tamil Nadu,Direct,28,Other
CUST02993,2023-03-21,Siliguri,West Bengal,Referral,20,Other
CUST02994,2023-06-22,Hubli,Karnataka,Referral,53,F
CUST02995,2023-11-21,Bangalore,Karnataka,Direct,51,F
CUST02996,2023-07-03,Kanpur,Uttar Pradesh,Social Media,46,Other
CUST02997,2024-12-03,Jaipur,Rajasthan,Paid Search,57,Other
CUST02998,2023-04-15,Delhi,Delhi,Email,45,F
CUST02999,2024-02-08,Pune,Maharashtra,Email,65,F
CUST03000,2023-02-07,Coimbatore,Tamil Nadu,Email,26,F
CUST03001,2024-01-13,Bangalore,Karnataka,Referral,31,M
CUST03002,2024-06-27,Hubli,Karnataka,Social Media,29,M
CUST03003,2024-08-23,Siliguri,West Bengal,Social Media,31,F
CUST03004,2024-05-02,Kanpur,Uttar Pradesh,Social Media,58,M
CUST03005,2024-03-30,Vadodara,Gujarat,Email,52,F
CUST03006,2024-02-13,Coimbatore,Tamil Nadu,Referral,47,F
CUST03007,2024-12-02,Jaipur,Rajasthan,Paid Search,43,F
CUST03008,2023-05-14,Nagpur,Maharashtra,Social Media,47,Other
CUST03009,2024-05-12,New Delhi,Delhi,Referral,55,Other
CUST03010,2023-12-10,Siliguri,West Bengal,Referral,30,Other
