order_item_id,order_id,product_id,quantity,revenue,discount,cost
ITEM0006544,ORD003800,PROD00380,1,8156.69,463.31,6465.0
ITEM0006545,ORD003800,PROD00096,2,142429.61,8816.39,133096.48
ITEM0006546,ORD003801,PROD00298,1,2081.78,126.22,1435.2
ITEM0006547,ORD003801,PROD00266,1,1103.94,69.06,762.45
ITEM0006548,ORD003802,PROD00256,1,4758.93,203.07,3225.3
ITEM0006549,ORD003802,PROD00338,1,4547.47,491.53,3779.25
ITEM0006550,ORD003802,PROD00464,1,6766.08,47.92,5110.5
ITEM0006551,ORD003803,PROD00144,1,57571.42,5793.58,55761.2
ITEM0006552,ORD003803,PROD00003,1,45370.41,1043.59,40844.32
ITEM0006553,ORD003803,PROD00260,3,1565.13,48.87,1049.1
ITEM0006554,ORD003803,PROD00381,1,23328.16,1180.84,18381.75
ITEM0006555,ORD003804,PROD00373,1,12926.66,1334.34,10695.75
ITEM0006556,ORD003804,PROD00371,2,16765.75,570.25,13002.0
ITEM0006557,ORD003804,PROD00430,1,18248.17,1265.83,14635.5
ITEM0006558,ORD003805,PROD00148,1,42503.35,3865.65,40804.72
ITEM0006559,ORD003806,PROD00296,1,4314.04,171.96,2915.9
ITEM0006560,ORD003807,PROD00377,1,1411.77,44.23,1092.0
ITEM0006561,ORD003808,PROD00152,1,54020.97,6417.03,53185.44
ITEM0006562,ORD003808,PROD00443,1,20122.55,1066.45,15891.75
ITEM0006563,ORD003809,PROD00237,1,1978.89,44.11,1314.95
ITEM0006564,ORD003809,PROD00444,1,10527.72,615.28,8357.25
ITEM0006565,ORD003809,PROD00471,1,10456.6,33.4,7867.5
ITEM0006566,ORD003810,PROD00163,1,41918.21,4816.79,41126.8
ITEM0006567,ORD003810,PROD00252,1,1888.23,99.77,1292.2
ITEM0006568,ORD003811,PROD00007,1,18323.75,2696.25,18497.6
ITEM0006569,ORD003811,PROD00249,1,2330.98,134.02,1602.25
ITEM0006570,ORD003811,PROD00071,1,55698.71,401.29,49368.0
ITEM0006571,ORD003812,PROD00254,1,716.51,13.49,474.5
ITEM0006572,ORD003813,PROD00439,2,5888.06,9.94,4423.5
ITEM0006573,ORD003813,PROD00098,1,21975.68,1067.32,20277.84
ITEM0006574,ORD003813,PROD00238,1,3312.94,112.06,2226.25
ITEM0006575,ORD003813,PROD00274,3,4025.63,48.37,2648.1
ITEM0006576,ORD003814,PROD00188,1,4637.0,245.0,3173.3
ITEM0006577,ORD003815,PROD00020,1,72710.3,6282.7,69513.84
ITEM0006578,ORD003815,PROD00353,1,7041.64,613.36,5741.25
ITEM0006579,ORD003816,PROD00113,1,34806.22,5041.78,35066.24
ITEM0006580,ORD003816,PROD00021,1,18012.55,1061.45,16785.12
ITEM0006581,ORD003817,PROD00097,1,14691.99,4.01,12932.48
ITEM0006582,ORD003818,PROD00431,3,23844.92,299.08,18108.0
ITEM0006583,ORD003818,PROD00056,1,33978.08,889.92,30683.84
ITEM0006584,ORD003819,PROD00376,1,15606.45,122.55,11796.75
ITEM0006585,ORD003819,PROD00296,1,4421.8,64.2,2915.9
ITEM0006586,ORD003820,PROD00112,1,16242.45,1717.55,15804.8
ITEM0006587,ORD003821,PROD00458,1,13514.99,257.01,10329.0
ITEM0006588,ORD003821,PROD00062,1,17383.04,94.96,15380.64
ITEM0006589,ORD003822,PROD00044,2,121759.26,964.74,107997.12
ITEM0006590,ORD003822,PROD00201,1,3598.65,181.35,2457.0
ITEM0006591,ORD003823,PROD00001,1,57531.17,4457.83,54550.32
ITEM0006592,ORD003824,PROD00277,1,2063.28,113.72,1415.05
ITEM0006593,ORD003824,PROD00046,1,47339.37,2415.63,43784.4
ITEM0006594,ORD003824,PROD00409,1,2001.28,139.72,1605.75
ITEM0006595,ORD003825,PROD00240,1,1384.8,62.2,940.55
ITEM0006596,ORD003825,PROD00484,1,2581.59,109.41,2018.25
ITEM0006597,ORD003826,PROD00437,2,43701.25,452.75,33115.5
ITEM0006598,ORD003827,PROD00417,1,8819.6,979.4,7349.25
ITEM0006599,ORD003827,PROD00223,1,4843.99,116.01,3224.0
ITEM0006600,ORD003828,PROD00346,3,53321.4,4722.6,43533.0
ITEM0006601,ORD003829,PROD00179,3,8764.1,478.9,6007.95
ITEM0006602,ORD003829,PROD00195,1,996.95,2.05,649.35
ITEM0006603,ORD003830,PROD00222,1,3067.27,167.73,2102.75
ITEM0006604,ORD003830,PROD00393,1,6412.6,691.4,5328.0
ITEM0006605,ORD003831,PROD00360,1,16311.27,1309.73,13215.75
ITEM0006606,ORD003832,PROD00238,1,3399.08,25.92,2226.25
ITEM0006607,ORD003833,PROD00238,2,6327.5,522.5,4452.5
ITEM0006608,ORD003834,PROD00117,1,23710.45,2244.55,22840.4
ITEM0006609,ORD003834,PROD00012,1,28944.25,3934.75,28933.52
ITEM0006610,ORD003835,PROD00299,1,3746.6,211.4,2572.7
ITEM0006611,ORD003835,PROD00233,1,3497.16,162.84,2379.0
ITEM0006612,ORD003835,PROD00413,2,29898.65,1605.35,23628.0
ITEM0006613,ORD003836,PROD00094,2,112221.22,13410.78,110556.16
ITEM0006614,ORD003836,PROD00483,3,63255.78,875.22,48098.25
ITEM0006615,ORD003836,PROD00477,1,7575.91,435.09,6008.25
ITEM0006616,ORD003837,PROD00385,1,19554.69,1849.31,16053.0
ITEM0006617,ORD003838,PROD00032,1,55492.53,7531.47,55461.12
ITEM0006618,ORD003839,PROD00135,1,62957.2,6488.8,61112.48
ITEM0006619,ORD003840,PROD00384,1,1381.83,26.17,1056.0
ITEM0006620,ORD003841,PROD00175,1,1475.85,53.15,993.85
ITEM0006621,ORD003842,PROD00075,1,42875.35,1123.65,38719.12
ITEM0006622,ORD003843,PROD00139,3,139397.33,7941.67,129658.32
ITEM0006623,ORD003844,PROD00327,1,2577.72,130.28,1760.2
ITEM0006624,ORD003845,PROD00365,2,28118.1,2925.9,23283.0
ITEM0006625,ORD003845,PROD00091,1,25543.51,2937.49,25063.28
ITEM0006626,ORD003846,PROD00269,3,7638.87,161.13,5070.0
ITEM0006627,ORD003846,PROD00005,1,42372.07,3712.93,40554.8
ITEM0006628,ORD003847,PROD00041,1,21280.9,1617.1,20150.24
ITEM0006629,ORD003848,PROD00483,1,19263.98,2113.02,16032.75
ITEM0006630,ORD003849,PROD00155,1,48311.45,5665.55,47499.76
ITEM0006631,ORD003849,PROD00444,1,10257.67,885.33,8357.25
ITEM0006632,ORD003849,PROD00446,1,21745.89,38.11,16338.0
ITEM0006633,ORD003850,PROD00045,1,36233.37,3105.63,34618.32
ITEM0006634,ORD003851,PROD00293,2,1049.71,84.29,737.1
ITEM0006635,ORD003852,PROD00430,1,18273.64,1240.36,14635.5
ITEM0006636,ORD003852,PROD00263,1,2799.14,116.86,1895.4
ITEM0006637,ORD003852,PROD00122,1,13798.32,2079.68,13972.64
ITEM0006638,ORD003853,PROD00423,1,21601.72,2012.28,17710.5
ITEM0006639,ORD003853,PROD00468,1,10436.14,345.86,8086.5
ITEM0006640,ORD003853,PROD00211,1,1143.87,2.13,744.9
ITEM0006641,ORD003853,PROD00380,3,23609.68,2250.32,19395.0
ITEM0006642,ORD003854,PROD00146,2,21657.71,660.29,19639.84
ITEM0006643,ORD003854,PROD00035,1,55656.01,1442.99,50247.12
ITEM0006644,ORD003855,PROD00369,2,15319.72,1258.28,12433.5
ITEM0006645,ORD003856,PROD00303,1,2596.01,59.99,1726.4
ITEM0006646,ORD003857,PROD00458,2,25235.25,2308.75,20658.0
ITEM0006647,ORD003857,PROD00193,1,2619.93,201.07,1833.65
ITEM0006648,ORD003857,PROD00190,1,4531.84,82.16,2999.1
ITEM0006649,ORD003858,PROD00104,1,13681.25,2059.75,13852.08
ITEM0006650,ORD003858,PROD00164,1,28760.61,1818.39,26909.52
ITEM0006651,ORD003859,PROD00429,3,12379.19,421.81,9600.75
ITEM0006652,ORD003860,PROD00373,2,25676.82,2845.18,21391.5
ITEM0006653,ORD003861,PROD00100,1,65261.86,9051.14,65395.44
ITEM0006654,ORD003861,PROD00370,1,23808.82,1186.18,18746.25
ITEM0006655,ORD003861,PROD00348,1,4149.61,312.39,3346.5
ITEM0006656,ORD003861,PROD00428,1,9794.48,121.52,7437.0
ITEM0006657,ORD003862,PROD00352,1,2082.18,67.82,1612.5
ITEM0006658,ORD003863,PROD00197,1,2859.42,92.58,1918.8
ITEM0006659,ORD003863,PROD00184,1,840.3,5.7,549.9
ITEM0006660,ORD003864,PROD00307,2,2857.39,42.61,1885.0
ITEM0006661,ORD003864,PROD00116,2,126606.87,13505.13,123298.56
ITEM0006662,ORD003864,PROD00316,2,8948.78,165.22,5924.1
ITEM0006663,ORD003865,PROD00466,1,3437.3,122.7,2670.0
ITEM0006664,ORD003866,PROD00395,1,4857.91,327.09,3888.75
ITEM0006665,ORD003866,PROD00146,1,9925.6,1233.4,9819.92
ITEM0006666,ORD003867,PROD00060,1,46117.87,3496.13,43660.32
ITEM0006667,ORD003868,PROD00024,1,64828.61,2871.39,59576.0
ITEM0006668,ORD003869,PROD00430,1,17616.78,1897.22,14635.5
ITEM0006669,ORD003870,PROD00472,1,1379.25,78.75,1093.5
ITEM0006670,ORD003870,PROD00159,2,149898.35,1255.65,133015.52
ITEM0006671,ORD003870,PROD00313,1,3839.2,33.8,2517.45
ITEM0006672,ORD003871,PROD00193,1,2702.97,118.03,1833.65
ITEM0006673,ORD003872,PROD00220,2,1955.6,32.4,1292.2
ITEM0006674,ORD003872,PROD00410,1,22555.14,2173.86,18546.75
ITEM0006675,ORD003873,PROD00208,1,3515.16,277.84,2465.45
ITEM0006676,ORD003873,PROD00092,3,69890.89,1518.11,62839.92
ITEM0006677,ORD003873,PROD00074,1,68251.3,4473.7,63998.0
ITEM0006678,ORD003874,PROD00119,3,167416.03,1414.97,148571.28
ITEM0006679,ORD003875,PROD00463,1,6476.04,530.96,5255.25
ITEM0006680,ORD003875,PROD00082,2,124677.99,13844.01,121899.36
ITEM0006681,ORD003875,PROD00255,1,1694.57,102.43,1168.05
ITEM0006682,ORD003876,PROD00211,1,1058.28,87.72,744.9
ITEM0006683,ORD003876,PROD00181,1,1443.23,49.77,970.45
ITEM0006684,ORD003876,PROD00355,1,7701.62,122.38,5868.0
ITEM0006685,ORD003876,PROD00411,1,20257.73,2118.27,16782.0
ITEM0006686,ORD003877,PROD00441,1,15447.31,1369.69,12612.75
ITEM0006687,ORD003877,PROD00469,1,5466.28,256.72,4292.25
ITEM0006688,ORD003877,PROD00299,1,3874.86,83.14,2572.7
ITEM0006689,ORD003878,PROD00466,1,3452.75,107.25,2670.0
ITEM0006690,ORD003878,PROD00095,1,64934.14,719.86,57775.52
ITEM0006691,ORD003879,PROD00245,1,3550.86,167.14,2416.7
ITEM0006692,ORD003879,PROD00263,1,2767.21,148.79,1895.4
ITEM0006693,ORD003879,PROD00414,1,14527.93,1605.07,12099.75
ITEM0006694,ORD003880,PROD00392,1,1673.99,85.01,1319.25
ITEM0006695,ORD003881,PROD00021,1,18826.06,247.94,16785.12
ITEM0006696,ORD003881,PROD00273,1,751.85,34.15,510.9
ITEM0006697,ORD003882,PROD00158,3,195884.16,17526.84,187801.68
ITEM0006698,ORD003883,PROD00022,1,44374.8,7318.2,45489.84
ITEM0006699,ORD003883,PROD00432,2,11723.2,732.8,9342.0
ITEM0006700,ORD003884,PROD00336,1,4940.48,508.52,4086.75
ITEM0006701,ORD003885,PROD00039,1,29410.71,3101.29,28610.56
ITEM0006702,ORD003886,PROD00103,1,59155.99,5069.01,56518.0
ITEM0006703,ORD003887,PROD00149,1,22490.23,1882.77,21448.24
ITEM0006704,ORD003887,PROD00402,2,18565.2,602.8,14376.0
ITEM0006705,ORD003887,PROD00264,1,1810.41,139.59,1267.5
ITEM0006706,ORD003888,PROD00249,1,2268.87,196.13,1602.25
ITEM0006707,ORD003888,PROD00185,1,916.19,66.81,638.95
ITEM0006708,ORD003889,PROD00035,1,51960.41,5138.59,50247.12
ITEM0006709,ORD003889,PROD00424,1,16421.95,789.05,12908.25
ITEM0006710,ORD003890,PROD00352,1,1952.91,197.09,1612.5
ITEM0006711,ORD003890,PROD00138,2,71291.27,10824.73,72262.08
ITEM0006712,ORD003891,PROD00334,3,52547.7,3303.3,41888.25
ITEM0006713,ORD003891,PROD00032,1,61773.96,1250.04,55461.12
ITEM0006714,ORD003892,PROD00228,1,2851.58,39.42,1879.15
ITEM0006715,ORD003893,PROD00223,1,4905.13,54.87,3224.0
ITEM0006716,ORD003893,PROD00110,2,73997.64,4864.36,69398.56
ITEM0006717,ORD003893,PROD00025,2,53790.95,5489.05,52166.4
ITEM0006718,ORD003894,PROD00101,1,65915.51,9921.49,66736.56
ITEM0006719,ORD003894,PROD00387,2,23892.84,985.16,18658.5
ITEM0006720,ORD003894,PROD00475,1,21282.97,874.03,16617.75
ITEM0006721,ORD003895,PROD00324,2,5205.25,352.75,3612.7
ITEM0006722,ORD003896,PROD00105,1,57223.25,8347.75,57702.48
ITEM0006723,ORD003897,PROD00095,1,63304.07,2349.93,57775.52
ITEM0006724,ORD003898,PROD00397,1,5357.1,8.9,4024.5
ITEM0006725,ORD003899,PROD00113,1,39832.43,15.57,35066.24
ITEM0006726,ORD003899,PROD00328,1,2987.52,132.48,2028.0
ITEM0006727,ORD003900,PROD00230,1,2319.06,197.94,1636.05
ITEM0006728,ORD003901,PROD00457,1,5446.73,501.27,4461.0
ITEM0006729,ORD003902,PROD00016,1,64806.95,7283.05,63439.2
ITEM0006730,ORD003902,PROD00008,1,58130.8,5218.2,55747.12
ITEM0006731,ORD003903,PROD00415,1,5239.32,149.68,4041.75
ITEM0006732,ORD003903,PROD00301,3,12965.16,1044.84,9106.5
ITEM0006733,ORD003904,PROD00450,1,17245.62,1579.38,14118.75
ITEM0006734,ORD003905,PROD00009,1,44539.67,532.33,39663.36
ITEM0006735,ORD003905,PROD00385,1,21053.76,350.24,16053.0
ITEM0006736,ORD003906,PROD00255,1,1724.58,72.42,1168.05
ITEM0006737,ORD003907,PROD00211,1,1143.37,2.63,744.9
ITEM0006738,ORD003907,PROD00305,1,2656.94,59.06,1765.4
ITEM0006739,ORD003907,PROD00022,1,48588.71,3104.29,45489.84
ITEM0006740,ORD003908,PROD00005,1,39914.11,6170.89,40554.8
ITEM0006741,ORD003908,PROD00141,1,6997.19,972.81,7013.6
ITEM0006742,ORD003909,PROD00369,1,7804.32,484.68,6216.75
ITEM0006743,ORD003909,PROD00286,1,801.8,4.2,523.9
ITEM0006744,ORD003910,PROD00178,1,1571.07,29.93,1040.65
ITEM0006745,ORD003911,PROD00194,2,6122.21,245.79,4139.2
ITEM0006746,ORD003911,PROD00480,2,8191.38,340.62,6399.0
ITEM0006747,ORD003912,PROD00250,1,4356.9,5.1,2835.3
ITEM0006748,ORD003913,PROD00434,3,38574.97,917.03,29619.0
ITEM0006749,ORD003913,PROD00222,1,3230.64,4.36,2102.75
ITEM0006750,ORD003913,PROD00435,1,8721.8,148.2,6652.5
ITEM0006751,ORD003914,PROD00388,1,7068.85,255.15,5493.0
ITEM0006752,ORD003915,PROD00487,1,10729.37,279.63,8256.75
ITEM0006753,ORD003916,PROD00023,1,58123.56,2562.44,53403.68
ITEM0006754,ORD003917,PROD00136,1,72981.1,2635.9,66542.96
ITEM0006755,ORD003917,PROD00382,2,2419.03,132.97,1914.0
ITEM0006756,ORD003917,PROD00262,2,4749.49,334.51,3304.6
ITEM0006757,ORD003918,PROD00405,1,6438.11,144.89,4937.25
ITEM0006758,ORD003919,PROD00446,1,20800.59,983.41,16338.0
ITEM0006759,ORD003919,PROD00185,1,949.68,33.32,638.95
ITEM0006760,ORD003920,PROD00093,1,13094.65,1271.35,12642.08
ITEM0006761,ORD003921,PROD00150,1,71040.06,7395.94,69023.68
ITEM0006762,ORD003921,PROD00378,2,17900.73,553.27,13840.5
ITEM0006763,ORD003921,PROD00424,1,15918.32,1292.68,12908.25
ITEM0006764,ORD003921,PROD00439,1,2797.45,151.55,2211.75
ITEM0006765,ORD003922,PROD00119,1,50954.6,5322.4,49523.76
ITEM0006766,ORD003922,PROD00129,2,89290.37,10287.63,87628.64
ITEM0006767,ORD003922,PROD00228,1,2881.58,9.42,1879.15
ITEM0006768,ORD003923,PROD00341,1,6971.14,468.86,5580.0
ITEM0006769,ORD003923,PROD00412,2,24550.5,785.5,19002.0
ITEM0006770,ORD003923,PROD00284,1,3520.67,37.33,2312.7
ITEM0006771,ORD003924,PROD00056,1,34833.19,34.81,30683.84
ITEM0006772,ORD003925,PROD00260,1,504.65,33.35,349.7
ITEM0006773,ORD003925,PROD00294,1,2551.95,111.05,1730.95
ITEM0006774,ORD003926,PROD00374,1,9737.5,566.5,7728.0
ITEM0006775,ORD003926,PROD00132,1,19704.3,247.7,17557.76
ITEM0006776,ORD003926,PROD00412,1,12036.97,631.03,9501.0
ITEM0006777,ORD003927,PROD00232,1,2994.33,243.67,2104.7
ITEM0006778,ORD003927,PROD00391,1,14559.59,174.41,11050.5
ITEM0006779,ORD003928,PROD00464,1,6625.54,188.46,5110.5
ITEM0006780,ORD003929,PROD00465,1,12575.98,652.02,9921.0
ITEM0006781,ORD003929,PROD00386,1,4534.84,158.16,3519.75
ITEM0006782,ORD003929,PROD00377,1,1386.03,69.97,1092.0
ITEM0006783,ORD003929,PROD00350,1,9492.64,386.36,7409.25
ITEM0006784,ORD003930,PROD00472,1,1443.94,14.06,1093.5
ITEM0006785,ORD003931,PROD00220,1,972.15,21.85,646.1
ITEM0006786,ORD003931,PROD00043,1,46501.41,7790.59,47776.96
ITEM0006787,ORD003932,PROD00052,1,70861.34,3903.66,65793.2
ITEM0006788,ORD003933,PROD00247,1,1476.69,120.31,1038.05
ITEM0006789,ORD003934,PROD00324,1,2730.21,48.79,1806.35
ITEM0006790,ORD003934,PROD00030,1,15559.95,924.05,14505.92
ITEM0006791,ORD003934,PROD00262,1,2343.81,198.19,1652.3
ITEM0006792,ORD003935,PROD00229,3,12413.84,153.16,8168.55
ITEM0006793,ORD003935,PROD00363,1,17147.46,1821.54,14226.75
ITEM0006794,ORD003936,PROD00473,1,9160.71,523.29,7263.0
ITEM0006795,ORD003937,PROD00294,1,2504.39,158.61,1730.95
ITEM0006796,ORD003938,PROD00258,1,3405.21,192.79,2338.7
ITEM0006797,ORD003938,PROD00189,3,3840.37,140.63,2587.65
ITEM0006798,ORD003938,PROD00037,2,86105.58,5260.42,80402.08
ITEM0006799,ORD003939,PROD00026,1,40732.31,2610.69,38141.84
ITEM0006800,ORD003940,PROD00451,1,15042.39,1214.61,12192.75
ITEM0006801,ORD003940,PROD00400,1,6360.46,106.54,4850.25
ITEM0006802,ORD003940,PROD00057,1,6448.42,774.58,6356.24
ITEM0006803,ORD003941,PROD00429,1,4247.61,19.39,3200.25
ITEM0006804,ORD003941,PROD00067,1,37241.76,5835.24,37907.76
ITEM0006805,ORD003941,PROD00223,1,4739.68,220.32,3224.0
ITEM0006806,ORD003941,PROD00329,1,3170.62,201.38,2191.8
ITEM0006807,ORD003942,PROD00157,2,79237.8,12834.2,81023.36
ITEM0006808,ORD003942,PROD00032,1,60045.69,2978.31,55461.12
ITEM0006809,ORD003943,PROD00313,1,3678.26,194.74,2517.45
ITEM0006810,ORD003944,PROD00343,1,21035.92,994.08,16522.5
ITEM0006811,ORD003945,PROD00040,1,53987.02,2923.98,50081.68
ITEM0006812,ORD003946,PROD00158,3,181522.84,31888.16,187801.68
ITEM0006813,ORD003946,PROD00418,1,9256.27,901.73,7618.5
ITEM0006814,ORD003946,PROD00045,1,38229.06,1109.94,34618.32
ITEM0006815,ORD003947,PROD00267,1,3507.97,86.03,2336.1
ITEM0006816,ORD003947,PROD00050,1,18014.91,1686.09,17336.88
ITEM0006817,ORD003948,PROD00072,1,37695.42,3602.58,36342.24
ITEM0006818,ORD003948,PROD00408,1,20759.28,268.72,15771.0
ITEM0006819,ORD003948,PROD00240,1,1332.47,114.53,940.55
ITEM0006820,ORD003948,PROD00120,1,64578.07,9020.93,64767.12
ITEM0006821,ORD003949,PROD00289,2,1013.53,6.47,663.0
ITEM0006822,ORD003950,PROD00454,1,24837.29,88.71,18694.5
ITEM0006823,ORD003950,PROD00262,1,2465.4,76.6,1652.3
ITEM0006824,ORD003951,PROD00464,1,6278.64,535.36,5110.5
ITEM0006825,ORD003951,PROD00034,2,49835.74,2784.26,46305.6
ITEM0006826,ORD003952,PROD00430,1,19209.11,304.89,14635.5
ITEM0006827,ORD003953,PROD00134,1,34898.03,2313.97,32746.56
ITEM0006828,ORD003954,PROD00473,1,9637.53,46.47,7263.0
ITEM0006829,ORD003954,PROD00098,1,20190.84,2852.16,20277.84
ITEM0006830,ORD003955,PROD00367,1,12316.91,451.09,9576.0
ITEM0006831,ORD003955,PROD00451,2,29651.48,2862.52,24385.5
ITEM0006832,ORD003955,PROD00187,3,9462.23,98.77,6214.65
ITEM0006833,ORD003955,PROD00248,1,4400.68,261.32,3030.3
ITEM0006834,ORD003956,PROD00244,1,2346.4,169.6,1635.4
ITEM0006835,ORD003956,PROD00332,1,7932.86,837.14,6577.5
ITEM0006836,ORD003957,PROD00055,1,63064.1,4809.9,59729.12
ITEM0006837,ORD003957,PROD00353,2,15186.17,123.83,11482.5
ITEM0006838,ORD003957,PROD00033,1,48089.33,6573.67,48103.44
ITEM0006839,ORD003958,PROD00302,1,1271.45,67.55,870.35
ITEM0006840,ORD003958,PROD00404,1,21939.07,529.93,16851.75
ITEM0006841,ORD003959,PROD00238,1,3325.25,99.75,2226.25
ITEM0006842,ORD003960,PROD00390,3,60174.28,5435.72,49207.5
ITEM0006843,ORD003960,PROD00055,1,62913.99,4960.01,59729.12
ITEM0006844,ORD003960,PROD00005,1,40631.95,5453.05,40554.8
ITEM0006845,ORD003961,PROD00265,1,4543.25,225.75,3099.85
ITEM0006846,ORD003962,PROD00456,1,15862.81,690.19,12414.75
ITEM0006847,ORD003963,PROD00434,1,13055.67,108.33,9873.0
ITEM0006848,ORD003964,PROD00112,1,16596.04,1363.96,15804.8
ITEM0006849,ORD003964,PROD00242,1,3423.56,187.44,2347.15
ITEM0006850,ORD003965,PROD00242,1,3584.19,26.81,2347.15
ITEM0006851,ORD003966,PROD00463,1,6319.02,687.98,5255.25
ITEM0006852,ORD003966,PROD00362,3,22906.09,298.91,17403.75
ITEM0006853,ORD003967,PROD00027,3,106225.94,18565.06,109816.08
ITEM0006854,ORD003968,PROD00261,2,6388.49,231.51,4303.0
ITEM0006855,ORD003969,PROD00258,1,3592.87,5.13,2338.7
ITEM0006856,ORD003969,PROD00057,1,6799.78,423.22,6356.24
ITEM0006857,ORD003970,PROD00099,1,40874.1,3346.9,38914.48
ITEM0006858,ORD003970,PROD00379,1,3986.93,102.07,3066.75
ITEM0006859,ORD003971,PROD00442,2,47379.68,1450.32,36622.5
ITEM0006860,ORD003971,PROD00359,1,2850.27,279.73,2347.5
ITEM0006861,ORD003971,PROD00272,1,1082.07,44.93,732.55
ITEM0006862,ORD003972,PROD00077,1,52543.0,1046.0,47158.32
ITEM0006863,ORD003973,PROD00361,2,33238.49,1097.51,25752.0
ITEM0006864,ORD003973,PROD00359,1,3066.33,63.67,2347.5
ITEM0006865,ORD003974,PROD00413,1,14496.38,1255.62,11814.0
ITEM0006866,ORD003975,PROD00094,1,61753.29,1062.71,55278.08
ITEM0006867,ORD003976,PROD00018,1,16546.87,1760.13,16110.16
ITEM0006868,ORD003976,PROD00408,1,19032.27,1995.73,15771.0
ITEM0006869,ORD003976,PROD00436,1,18848.7,200.3,14286.75
ITEM0006870,ORD003977,PROD00236,1,4313.85,178.15,2919.8
ITEM0006871,ORD003977,PROD00264,1,1918.22,31.78,1267.5
ITEM0006872,ORD003978,PROD00385,3,62017.0,2195.0,48159.0
ITEM0006873,ORD003979,PROD00239,1,3284.52,55.48,2171.0
ITEM0006874,ORD003980,PROD00103,1,61216.19,3008.81,56518.0
ITEM0006875,ORD003980,PROD00231,1,1158.12,45.88,782.6
ITEM0006876,ORD003981,PROD00162,2,12545.25,570.75,11542.08
ITEM0006877,ORD003982,PROD00474,1,22360.75,1376.25,17802.75
ITEM0006878,ORD003982,PROD00449,1,9079.02,998.98,7558.5
ITEM0006879,ORD003983,PROD00382,2,2517.7,34.3,1914.0
ITEM0006880,ORD003984,PROD00121,1,16532.16,2204.84,16488.56
ITEM0006881,ORD003985,PROD00018,1,15588.31,2718.69,16110.16
ITEM0006882,ORD003986,PROD00286,2,1556.75,55.25,1047.8
ITEM0006883,ORD003987,PROD00204,1,4720.63,128.37,3151.85
ITEM0006884,ORD003988,PROD00280,1,2796.32,157.68,1920.1
ITEM0006885,ORD003988,PROD00465,1,12422.26,805.74,9921.0
ITEM0006886,ORD003989,PROD00168,1,1455.12,39.88,971.75
ITEM0006887,ORD003990,PROD00479,1,13802.43,933.57,11052.0
ITEM0006888,ORD003991,PROD00039,1,32318.92,193.08,28610.56
ITEM0006889,ORD003991,PROD00010,3,159876.01,15788.99,154585.2
ITEM0006890,ORD003992,PROD00187,1,3148.94,38.06,2071.55
ITEM0006891,ORD003993,PROD00004,1,12165.24,1038.76,11619.52
ITEM0006892,ORD003993,PROD00286,1,777.54,28.46,523.9
ITEM0006893,ORD003994,PROD00186,1,4737.3,112.7,3152.5
ITEM0006894,ORD003995,PROD00382,1,1208.54,67.46,957.0
ITEM0006895,ORD003995,PROD00125,1,8576.76,313.24,7823.2
ITEM0006896,ORD003995,PROD00354,2,20155.59,1836.41,16494.0
ITEM0006897,ORD003996,PROD00436,2,36009.49,2088.51,28573.5
ITEM0006898,ORD003997,PROD00475,1,21375.8,781.2,16617.75
ITEM0006899,ORD003998,PROD00236,2,8528.41,455.59,5839.6
ITEM0006900,ORD003999,PROD00474,1,22613.38,1123.62,17802.75
ITEM0006901,ORD004000,PROD00441,1,15567.03,1249.97,12612.75
ITEM0006902,ORD004000,PROD00284,1,3556.12,1.88,2312.7
ITEM0006903,ORD004001,PROD00012,1,32001.58,877.42,28933.52
ITEM0006904,ORD004001,PROD00209,1,1588.65,56.35,1069.25
ITEM0006905,ORD004002,PROD00304,1,2471.17,151.83,1704.95
ITEM0006906,ORD004002,PROD00322,1,4323.65,318.35,3017.3
ITEM0006907,ORD004002,PROD00157,1,41215.57,4820.43,40511.68
ITEM0006908,ORD004003,PROD00352,1,2082.92,67.08,1612.5
ITEM0006909,ORD004003,PROD00003,1,41857.13,4556.87,40844.32
ITEM0006910,ORD004004,PROD00039,1,28171.03,4340.97,28610.56
ITEM0006911,ORD004004,PROD00178,1,1545.82,55.18,1040.65
ITEM0006912,ORD004005,PROD00237,1,1868.11,154.89,1314.95
ITEM0006913,ORD004006,PROD00120,1,72192.03,1406.97,64767.12
ITEM0006914,ORD004006,PROD00213,1,3170.58,185.42,2181.4
ITEM0006915,ORD004007,PROD00036,1,12461.85,1097.15,11931.92
ITEM0006916,ORD004008,PROD00246,1,812.3,35.7,551.2
ITEM0006917,ORD004009,PROD00323,1,4860.81,34.19,3181.75
ITEM0006918,ORD004010,PROD00406,2,16642.1,603.9,12934.5
ITEM0006919,ORD004011,PROD00227,1,3453.97,50.03,2277.6
ITEM0006920,ORD004011,PROD00411,2,41505.63,3246.37,33564.0
ITEM0006921,ORD004011,PROD00328,1,3111.41,8.59,2028.0
ITEM0006922,ORD004012,PROD00237,1,1941.36,81.64,1314.95
ITEM0006923,ORD004013,PROD00033,2,95350.44,13975.56,96206.88
ITEM0006924,ORD004014,PROD00085,2,90334.56,11029.44,89200.32
ITEM0006925,ORD004015,PROD00464,1,6292.66,521.34,5110.5
ITEM0006926,ORD004015,PROD00258,1,3313.46,284.54,2338.7
ITEM0006927,ORD004016,PROD00029,1,67495.87,2589.13,61674.8
ITEM0006928,ORD004017,PROD00489,1,16601.14,1628.86,13672.5
