product_1,product_2,count,pct_of_transactions
PROD00097,PROD00221,1,0.035486160397444996
PROD00097,PROD00407,1,0.035486160397444996
PROD00221,PROD00407,1,0.035486160397444996
PROD00139,PROD00408,1,0.035486160397444996
PROD00125,PROD00490,1,0.035486160397444996
PROD00171,PROD00479,1,0.035486160397444996
PROD00137,PROD00219,1,0.035486160397444996
PROD00219,PROD00486,1,0.035486160397444996
PROD00039,PROD00057,1,0.035486160397444996
PROD00135,PROD00168,1,0.035486160397444996
PROD00380,PROD00463,1,0.035486160397444996
PROD00015,PROD00149,1,0.035486160397444996
PROD00015,PROD00182,1,0.035486160397444996
PROD00149,PROD00182,1,0.035486160397444996
PROD00149,PROD00334,1,0.035486160397444996
PROD00149,PROD00364,1,0.035486160397444996
PROD00334,PROD00364,1,0.035486160397444996
PROD00190,PROD00277,1,0.035486160397444996
PROD00262,PROD00323,1,0.035486160397444996
PROD00262,PROD00435,1,0.035486160397444996
PROD00323,PROD00435,1,0.035486160397444996
PROD00093,PROD00495,1,0.035486160397444996
PROD00039,PROD00491,1,0.035486160397444996
PROD00148,PROD00182,1,0.035486160397444996
PROD00148,PROD00275,1,0.035486160397444996
PROD00182,PROD00275,1,0.035486160397444996
PROD00021,PROD00312,1,0.035486160397444996
PROD00021,PROD00370,1,0.035486160397444996
PROD00164,PROD00338,1,0.035486160397444996
PROD00152,PROD00321,1,0.035486160397444996
PROD00235,PROD00301,1,0.035486160397444996
PROD00110,PROD00241,1,0.035486160397444996
PROD00110,PROD00488,1,0.035486160397444996
PROD00241,PROD00488,1,0.035486160397444996
PROD00270,PROD00295,1,0.035486160397444996
PROD00108,PROD00167,1,0.035486160397444996
PROD00108,PROD00245,1,0.035486160397444996
PROD00108,PROD00310,1,0.035486160397444996
PROD00167,PROD00245,1,0.035486160397444996
PROD00167,PROD00310,1,0.035486160397444996
PROD00245,PROD00310,1,0.035486160397444996
PROD00050,PROD00150,1,0.035486160397444996
PROD00050,PROD00461,1,0.035486160397444996
PROD00150,PROD00461,1,0.035486160397444996
PROD00032,PROD00114,1,0.035486160397444996
PROD00021,PROD00466,1,0.035486160397444996
PROD00032,PROD00046,1,0.035486160397444996
PROD00150,PROD00354,1,0.035486160397444996
PROD00309,PROD00369,1,0.035486160397444996
PROD00309,PROD00489,1,0.035486160397444996
PROD00369,PROD00489,1,0.035486160397444996
PROD00086,PROD00146,1,0.035486160397444996
PROD00009,PROD00024,1,0.035486160397444996
PROD00009,PROD00106,1,0.035486160397444996
PROD00024,PROD00106,1,0.035486160397444996
PROD00117,PROD00240,1,0.035486160397444996
PROD00117,PROD00381,1,0.035486160397444996
PROD00240,PROD00381,1,0.035486160397444996
PROD00012,PROD00482,1,0.035486160397444996
PROD00444,PROD00473,1,0.035486160397444996
PROD00051,PROD00414,1,0.035486160397444996
PROD00381,PROD00488,1,0.035486160397444996
PROD00040,PROD00054,1,0.035486160397444996
PROD00040,PROD00265,1,0.035486160397444996
PROD00040,PROD00300,1,0.035486160397444996
PROD00054,PROD00265,1,0.035486160397444996
PROD00054,PROD00300,1,0.035486160397444996
PROD00265,PROD00300,1,0.035486160397444996
PROD00333,PROD00413,1,0.035486160397444996
PROD00389,PROD00440,1,0.035486160397444996
PROD00062,PROD00121,1,0.035486160397444996
PROD00062,PROD00137,1,0.035486160397444996
PROD00121,PROD00137,1,0.035486160397444996
PROD00304,PROD00420,1,0.035486160397444996
PROD00304,PROD00488,1,0.035486160397444996
PROD00420,PROD00488,1,0.035486160397444996
PROD00015,PROD00354,1,0.035486160397444996
PROD00015,PROD00372,1,0.035486160397444996
PROD00354,PROD00372,1,0.035486160397444996
PROD00408,PROD00425,1,0.035486160397444996
PROD00408,PROD00476,1,0.035486160397444996
PROD00425,PROD00476,1,0.035486160397444996
PROD00269,PROD00347,1,0.035486160397444996
PROD00045,PROD00413,1,0.035486160397444996
PROD00181,PROD00438,1,0.035486160397444996
PROD00010,PROD00223,1,0.035486160397444996
PROD00034,PROD00391,1,0.035486160397444996
PROD00141,PROD00240,1,0.035486160397444996
PROD00239,PROD00240,1,0.035486160397444996
PROD00041,PROD00238,1,0.035486160397444996
PROD00087,PROD00276,1,0.035486160397444996
PROD00087,PROD00379,1,0.035486160397444996
PROD00276,PROD00379,1,0.035486160397444996
PROD00242,PROD00495,1,0.035486160397444996
PROD00136,PROD00346,1,0.035486160397444996
PROD00136,PROD00482,1,0.035486160397444996
PROD00346,PROD00381,1,0.035486160397444996
PROD00346,PROD00482,1,0.035486160397444996
PROD00381,PROD00482,1,0.035486160397444996
PROD00043,PROD00111,1,0.035486160397444996
PROD00043,PROD00203,1,0.035486160397444996
PROD00111,PROD00203,1,0.035486160397444996
PROD00174,PROD00388,1,0.035486160397444996
PROD00174,PROD00483,1,0.035486160397444996
PROD00388,PROD00483,1,0.035486160397444996
PROD00249,PROD00267,1,0.035486160397444996
PROD00249,PROD00303,1,0.035486160397444996
PROD00249,PROD00357,1,0.035486160397444996
PROD00267,PROD00303,1,0.035486160397444996
PROD00267,PROD00357,1,0.035486160397444996
PROD00303,PROD00357,1,0.035486160397444996
PROD00256,PROD00338,1,0.035486160397444996
PROD00256,PROD00464,1,0.035486160397444996
PROD00338,PROD00464,1,0.035486160397444996
PROD00003,PROD00144,1,0.035486160397444996
PROD00003,PROD00260,1,0.035486160397444996
PROD00003,PROD00381,1,0.035486160397444996
PROD00144,PROD00260,1,0.035486160397444996
PROD00144,PROD00381,1,0.035486160397444996
PROD00260,PROD00381,1,0.035486160397444996
PROD00371,PROD00373,1,0.035486160397444996
PROD00371,PROD00430,1,0.035486160397444996
PROD00373,PROD00430,1,0.035486160397444996
PROD00237,PROD00444,1,0.035486160397444996
PROD00237,PROD00471,1,0.035486160397444996
PROD00444,PROD00471,1,0.035486160397444996
PROD00163,PROD00252,1,0.035486160397444996
PROD00007,PROD00071,1,0.035486160397444996
PROD00007,PROD00249,1,0.035486160397444996
PROD00071,PROD00249,1,0.035486160397444996
PROD00098,PROD00274,1,0.035486160397444996
PROD00098,PROD00439,1,0.035486160397444996
PROD00238,PROD00274,1,0.035486160397444996
PROD00238,PROD00439,1,0.035486160397444996
PROD00274,PROD00439,1,0.035486160397444996
PROD00062,PROD00458,1,0.035486160397444996
PROD00240,PROD00484,1,0.035486160397444996
PROD00223,PROD00417,1,0.035486160397444996
PROD00179,PROD00195,1,0.035486160397444996
PROD00233,PROD00299,1,0.035486160397444996
PROD00233,PROD00413,1,0.035486160397444996
PROD00299,PROD00413,1,0.035486160397444996
PROD00091,PROD00365,1,0.035486160397444996
PROD00005,PROD00269,1,0.035486160397444996
PROD00155,PROD00444,1,0.035486160397444996
PROD00155,PROD00446,1,0.035486160397444996
PROD00444,PROD00446,1,0.035486160397444996
PROD00035,PROD00146,1,0.035486160397444996
PROD00100,PROD00348,1,0.035486160397444996
PROD00100,PROD00370,1,0.035486160397444996
PROD00100,PROD00428,1,0.035486160397444996
PROD00348,PROD00370,1,0.035486160397444996
PROD00348,PROD00428,1,0.035486160397444996
PROD00370,PROD00428,1,0.035486160397444996
PROD00184,PROD00197,1,0.035486160397444996
PROD00116,PROD00307,1,0.035486160397444996
PROD00116,PROD00316,1,0.035486160397444996
PROD00307,PROD00316,1,0.035486160397444996
PROD00159,PROD00313,1,0.035486160397444996
PROD00159,PROD00472,1,0.035486160397444996
PROD00313,PROD00472,1,0.035486160397444996
PROD00074,PROD00092,1,0.035486160397444996
PROD00074,PROD00208,1,0.035486160397444996
PROD00092,PROD00208,1,0.035486160397444996
PROD00082,PROD00255,1,0.035486160397444996
PROD00082,PROD00463,1,0.035486160397444996
PROD00255,PROD00463,1,0.035486160397444996
PROD00181,PROD00211,1,0.035486160397444996
PROD00181,PROD00355,1,0.035486160397444996
PROD00181,PROD00411,1,0.035486160397444996
PROD00211,PROD00355,1,0.035486160397444996
PROD00211,PROD00411,1,0.035486160397444996
PROD00355,PROD00411,1,0.035486160397444996
PROD00095,PROD00466,1,0.035486160397444996
PROD00245,PROD00263,1,0.035486160397444996
PROD00245,PROD00414,1,0.035486160397444996
PROD00263,PROD00414,1,0.035486160397444996
PROD00021,PROD00273,1,0.035486160397444996
PROD00022,PROD00432,1,0.035486160397444996
PROD00149,PROD00264,1,0.035486160397444996
PROD00149,PROD00402,1,0.035486160397444996
PROD00264,PROD00402,1,0.035486160397444996
PROD00185,PROD00249,1,0.035486160397444996
PROD00035,PROD00424,1,0.035486160397444996
PROD00138,PROD00352,1,0.035486160397444996
PROD00025,PROD00223,1,0.035486160397444996
PROD00110,PROD00223,1,0.035486160397444996
PROD00113,PROD00328,1,0.035486160397444996
PROD00301,PROD00415,1,0.035486160397444996
PROD00009,PROD00385,1,0.035486160397444996
PROD00022,PROD00211,1,0.035486160397444996
PROD00286,PROD00369,1,0.035486160397444996
PROD00136,PROD00262,1,0.035486160397444996
PROD00136,PROD00382,1,0.035486160397444996
PROD00262,PROD00382,1,0.035486160397444996
PROD00119,PROD00129,1,0.035486160397444996
PROD00119,PROD00228,1,0.035486160397444996
PROD00129,PROD00228,1,0.035486160397444996
PROD00260,PROD00294,1,0.035486160397444996
PROD00132,PROD00374,1,0.035486160397444996
PROD00132,PROD00412,1,0.035486160397444996
PROD00374,PROD00412,1,0.035486160397444996
PROD00350,PROD00377,1,0.035486160397444996
PROD00350,PROD00386,1,0.035486160397444996
PROD00350,PROD00465,1,0.035486160397444996
PROD00377,PROD00386,1,0.035486160397444996
PROD00377,PROD00465,1,0.035486160397444996
PROD00386,PROD00465,1,0.035486160397444996
PROD00043,PROD00220,1,0.035486160397444996
PROD00229,PROD00363,1,0.035486160397444996
PROD00037,PROD00189,1,0.035486160397444996
PROD00037,PROD00258,1,0.035486160397444996
PROD00189,PROD00258,1,0.035486160397444996
PROD00057,PROD00451,1,0.035486160397444996
PROD00400,PROD00451,1,0.035486160397444996
PROD00067,PROD00223,1,0.035486160397444996
PROD00067,PROD00429,1,0.035486160397444996
PROD00223,PROD00329,1,0.035486160397444996
PROD00223,PROD00429,1,0.035486160397444996
PROD00329,PROD00429,1,0.035486160397444996
PROD00032,PROD00157,1,0.035486160397444996
PROD00050,PROD00267,1,0.035486160397444996
PROD00072,PROD00120,1,0.035486160397444996
PROD00072,PROD00240,1,0.035486160397444996
PROD00072,PROD00408,1,0.035486160397444996
PROD00120,PROD00240,1,0.035486160397444996
PROD00120,PROD00408,1,0.035486160397444996
PROD00240,PROD00408,1,0.035486160397444996
PROD00262,PROD00454,1,0.035486160397444996
PROD00244,PROD00332,1,0.035486160397444996
PROD00033,PROD00055,1,0.035486160397444996
PROD00033,PROD00353,1,0.035486160397444996
PROD00055,PROD00353,1,0.035486160397444996
PROD00302,PROD00404,1,0.035486160397444996
PROD00112,PROD00242,1,0.035486160397444996
PROD00057,PROD00258,1,0.035486160397444996
PROD00099,PROD00379,1,0.035486160397444996
PROD00272,PROD00359,1,0.035486160397444996
PROD00272,PROD00442,1,0.035486160397444996
PROD00359,PROD00442,1,0.035486160397444996
PROD00359,PROD00361,1,0.035486160397444996
PROD00018,PROD00408,1,0.035486160397444996
PROD00018,PROD00436,1,0.035486160397444996
PROD00408,PROD00436,1,0.035486160397444996
PROD00236,PROD00264,1,0.035486160397444996
PROD00103,PROD00231,1,0.035486160397444996
PROD00449,PROD00474,1,0.035486160397444996
PROD00280,PROD00465,1,0.035486160397444996
PROD00010,PROD00039,1,0.035486160397444996
PROD00125,PROD00354,1,0.035486160397444996
PROD00125,PROD00382,1,0.035486160397444996
PROD00354,PROD00382,1,0.035486160397444996
PROD00284,PROD00441,1,0.035486160397444996
PROD00157,PROD00304,1,0.035486160397444996
PROD00157,PROD00322,1,0.035486160397444996
PROD00304,PROD00322,1,0.035486160397444996
PROD00039,PROD00178,1,0.035486160397444996
PROD00120,PROD00213,1,0.035486160397444996
PROD00227,PROD00328,1,0.035486160397444996
PROD00227,PROD00411,1,0.035486160397444996
PROD00328,PROD00411,1,0.035486160397444996
PROD00258,PROD00464,1,0.035486160397444996
PROD00124,PROD00489,1,0.035486160397444996
PROD00172,PROD00240,1,0.035486160397444996
PROD00172,PROD00449,1,0.035486160397444996
PROD00240,PROD00449,1,0.035486160397444996
PROD00194,PROD00477,1,0.035486160397444996
PROD00038,PROD00052,1,0.035486160397444996
PROD00222,PROD00460,1,0.035486160397444996
PROD00122,PROD00391,1,0.035486160397444996
PROD00050,PROD00300,1,0.035486160397444996
PROD00042,PROD00054,1,0.035486160397444996
PROD00042,PROD00060,1,0.035486160397444996
PROD00042,PROD00105,1,0.035486160397444996
PROD00054,PROD00060,1,0.035486160397444996
PROD00054,PROD00105,1,0.035486160397444996
PROD00060,PROD00105,1,0.035486160397444996
PROD00329,PROD00434,1,0.035486160397444996
PROD00062,PROD00138,1,0.035486160397444996
PROD00062,PROD00421,1,0.035486160397444996
PROD00138,PROD00421,1,0.035486160397444996
PROD00433,PROD00435,1,0.035486160397444996
PROD00043,PROD00128,1,0.035486160397444996
PROD00043,PROD00400,1,0.035486160397444996
PROD00128,PROD00400,1,0.035486160397444996
PROD00051,PROD00243,1,0.035486160397444996
PROD00051,PROD00421,1,0.035486160397444996
PROD00243,PROD00421,1,0.035486160397444996
PROD00076,PROD00437,1,0.035486160397444996
PROD00102,PROD00253,1,0.035486160397444996
PROD00102,PROD00263,1,0.035486160397444996
PROD00102,PROD00413,1,0.035486160397444996
PROD00253,PROD00263,1,0.035486160397444996
PROD00253,PROD00413,1,0.035486160397444996
PROD00263,PROD00413,1,0.035486160397444996
PROD00060,PROD00313,1,0.035486160397444996
PROD00232,PROD00234,1,0.035486160397444996
PROD00240,PROD00493,1,0.035486160397444996
PROD00135,PROD00293,1,0.035486160397444996
PROD00196,PROD00349,1,0.035486160397444996
PROD00473,PROD00491,1,0.035486160397444996
PROD00360,PROD00447,1,0.035486160397444996
PROD00095,PROD00331,1,0.035486160397444996
PROD00095,PROD00485,1,0.035486160397444996
PROD00331,PROD00485,1,0.035486160397444996
PROD00214,PROD00423,1,0.035486160397444996
PROD00136,PROD00407,1,0.035486160397444996
PROD00121,PROD00157,1,0.035486160397444996
PROD00121,PROD00383,1,0.035486160397444996
PROD00157,PROD00383,1,0.035486160397444996
PROD00043,PROD00375,1,0.035486160397444996
PROD00043,PROD00406,1,0.035486160397444996
PROD00375,PROD00406,1,0.035486160397444996
PROD00224,PROD00307,1,0.035486160397444996
PROD00318,PROD00390,1,0.035486160397444996
PROD00119,PROD00209,1,0.035486160397444996
PROD00076,PROD00251,1,0.035486160397444996
PROD00285,PROD00323,1,0.035486160397444996
PROD00285,PROD00447,1,0.035486160397444996
PROD00323,PROD00447,1,0.035486160397444996
PROD00209,PROD00411,1,0.035486160397444996
PROD00066,PROD00317,1,0.035486160397444996
PROD00066,PROD00480,1,0.035486160397444996
PROD00317,PROD00480,1,0.035486160397444996
PROD00199,PROD00311,1,0.035486160397444996
PROD00199,PROD00317,1,0.035486160397444996
PROD00199,PROD00369,1,0.035486160397444996
PROD00311,PROD00317,1,0.035486160397444996
PROD00311,PROD00369,1,0.035486160397444996
PROD00317,PROD00369,1,0.035486160397444996
PROD00343,PROD00397,1,0.035486160397444996
PROD00098,PROD00468,1,0.035486160397444996
PROD00083,PROD00140,1,0.035486160397444996
PROD00083,PROD00258,1,0.035486160397444996
PROD00346,PROD00481,1,0.035486160397444996
PROD00124,PROD00344,1,0.035486160397444996
PROD00124,PROD00422,1,0.035486160397444996
PROD00344,PROD00422,1,0.035486160397444996
PROD00069,PROD00110,1,0.035486160397444996
PROD00069,PROD00469,1,0.035486160397444996
PROD00110,PROD00469,1,0.035486160397444996
PROD00402,PROD00423,1,0.035486160397444996
PROD00347,PROD00438,1,0.035486160397444996
PROD00347,PROD00446,1,0.035486160397444996
PROD00438,PROD00446,1,0.035486160397444996
PROD00287,PROD00381,1,0.035486160397444996
PROD00374,PROD00380,1,0.035486160397444996
PROD00026,PROD00099,1,0.035486160397444996
PROD00027,PROD00064,1,0.035486160397444996
PROD00027,PROD00197,1,0.035486160397444996
PROD00064,PROD00197,1,0.035486160397444996
PROD00072,PROD00326,1,0.035486160397444996
PROD00121,PROD00231,1,0.035486160397444996
PROD00121,PROD00285,1,0.035486160397444996
PROD00231,PROD00285,1,0.035486160397444996
PROD00023,PROD00047,1,0.035486160397444996
PROD00023,PROD00124,1,0.035486160397444996
PROD00047,PROD00124,1,0.035486160397444996
PROD00172,PROD00303,1,0.035486160397444996
PROD00035,PROD00312,1,0.035486160397444996
PROD00035,PROD00334,1,0.035486160397444996
PROD00312,PROD00334,1,0.035486160397444996
PROD00312,PROD00335,1,0.035486160397444996
PROD00334,PROD00335,1,0.035486160397444996
PROD00156,PROD00229,1,0.035486160397444996
PROD00156,PROD00455,1,0.035486160397444996
PROD00229,PROD00455,1,0.035486160397444996
PROD00013,PROD00197,1,0.035486160397444996
PROD00198,PROD00389,1,0.035486160397444996
PROD00056,PROD00186,1,0.035486160397444996
PROD00156,PROD00216,1,0.035486160397444996
PROD00156,PROD00408,1,0.035486160397444996
PROD00216,PROD00408,1,0.035486160397444996
PROD00258,PROD00374,1,0.035486160397444996
PROD00258,PROD00480,1,0.035486160397444996
PROD00374,PROD00480,1,0.035486160397444996
PROD00114,PROD00353,1,0.035486160397444996
PROD00114,PROD00397,1,0.035486160397444996
PROD00353,PROD00397,1,0.035486160397444996
PROD00121,PROD00279,1,0.035486160397444996
PROD00279,PROD00340,1,0.035486160397444996
PROD00160,PROD00447,1,0.035486160397444996
PROD00040,PROD00476,1,0.035486160397444996
PROD00386,PROD00427,1,0.035486160397444996
PROD00215,PROD00221,1,0.035486160397444996
PROD00215,PROD00465,1,0.035486160397444996
PROD00221,PROD00465,1,0.035486160397444996
PROD00223,PROD00253,1,0.035486160397444996
PROD00223,PROD00350,1,0.035486160397444996
PROD00223,PROD00456,1,0.035486160397444996
PROD00253,PROD00350,1,0.035486160397444996
PROD00253,PROD00456,1,0.035486160397444996
PROD00350,PROD00456,1,0.035486160397444996
PROD00366,PROD00398,1,0.035486160397444996
PROD00152,PROD00347,1,0.035486160397444996
PROD00152,PROD00451,1,0.035486160397444996
PROD00347,PROD00451,1,0.035486160397444996
PROD00294,PROD00434,1,0.035486160397444996
PROD00343,PROD00461,1,0.035486160397444996
PROD00077,PROD00245,1,0.035486160397444996
PROD00077,PROD00409,1,0.035486160397444996
PROD00245,PROD00409,1,0.035486160397444996
PROD00001,PROD00043,1,0.035486160397444996
PROD00001,PROD00098,1,0.035486160397444996
PROD00043,PROD00050,1,0.035486160397444996
PROD00043,PROD00098,1,0.035486160397444996
PROD00050,PROD00098,1,0.035486160397444996
PROD00128,PROD00155,1,0.035486160397444996
PROD00128,PROD00165,1,0.035486160397444996
PROD00128,PROD00337,1,0.035486160397444996
PROD00155,PROD00165,1,0.035486160397444996
PROD00155,PROD00337,1,0.035486160397444996
PROD00165,PROD00337,1,0.035486160397444996
PROD00036,PROD00170,1,0.035486160397444996
PROD00036,PROD00266,1,0.035486160397444996
PROD00170,PROD00266,1,0.035486160397444996
PROD00187,PROD00230,1,0.035486160397444996
PROD00187,PROD00493,1,0.035486160397444996
PROD00230,PROD00493,1,0.035486160397444996
PROD00254,PROD00420,1,0.035486160397444996
PROD00420,PROD00480,1,0.035486160397444996
PROD00398,PROD00435,1,0.035486160397444996
PROD00298,PROD00382,1,0.035486160397444996
PROD00298,PROD00452,1,0.035486160397444996
PROD00382,PROD00452,1,0.035486160397444996
PROD00060,PROD00153,1,0.035486160397444996
PROD00213,PROD00386,1,0.035486160397444996
PROD00242,PROD00312,1,0.035486160397444996
PROD00242,PROD00490,1,0.035486160397444996
PROD00127,PROD00256,1,0.035486160397444996
PROD00127,PROD00487,1,0.035486160397444996
PROD00256,PROD00273,1,0.035486160397444996
PROD00256,PROD00487,1,0.035486160397444996
PROD00273,PROD00487,1,0.035486160397444996
PROD00093,PROD00314,1,0.035486160397444996
PROD00216,PROD00257,1,0.035486160397444996
PROD00018,PROD00069,1,0.035486160397444996
PROD00018,PROD00241,1,0.035486160397444996
PROD00069,PROD00241,1,0.035486160397444996
PROD00310,PROD00476,1,0.035486160397444996
PROD00038,PROD00055,1,0.035486160397444996
PROD00038,PROD00184,1,0.035486160397444996
PROD00038,PROD00377,1,0.035486160397444996
PROD00055,PROD00184,1,0.035486160397444996
PROD00055,PROD00377,1,0.035486160397444996
PROD00184,PROD00377,1,0.035486160397444996
PROD00317,PROD00347,1,0.035486160397444996
PROD00382,PROD00432,1,0.035486160397444996
PROD00120,PROD00260,1,0.035486160397444996
PROD00120,PROD00306,1,0.035486160397444996
PROD00260,PROD00306,1,0.035486160397444996
PROD00194,PROD00338,1,0.035486160397444996
PROD00194,PROD00467,1,0.035486160397444996
PROD00338,PROD00467,1,0.035486160397444996
PROD00135,PROD00474,1,0.035486160397444996
PROD00133,PROD00247,1,0.035486160397444996
PROD00382,PROD00427,1,0.035486160397444996
PROD00166,PROD00244,1,0.035486160397444996
PROD00193,PROD00353,1,0.035486160397444996
PROD00193,PROD00462,1,0.035486160397444996
PROD00353,PROD00462,1,0.035486160397444996
PROD00110,PROD00385,1,0.035486160397444996
PROD00012,PROD00372,1,0.035486160397444996
PROD00081,PROD00216,1,0.035486160397444996
PROD00081,PROD00317,1,0.035486160397444996
PROD00216,PROD00317,1,0.035486160397444996
PROD00196,PROD00286,1,0.035486160397444996
PROD00196,PROD00333,1,0.035486160397444996
PROD00196,PROD00475,1,0.035486160397444996
PROD00286,PROD00475,1,0.035486160397444996
PROD00333,PROD00475,1,0.035486160397444996
PROD00007,PROD00348,1,0.035486160397444996
PROD00095,PROD00240,1,0.035486160397444996
PROD00172,PROD00299,1,0.035486160397444996
PROD00172,PROD00418,1,0.035486160397444996
PROD00299,PROD00418,1,0.035486160397444996
PROD00078,PROD00369,1,0.035486160397444996
PROD00011,PROD00413,1,0.035486160397444996
PROD00017,PROD00090,1,0.035486160397444996
PROD00017,PROD00312,1,0.035486160397444996
PROD00090,PROD00312,1,0.035486160397444996
PROD00373,PROD00402,1,0.035486160397444996
PROD00005,PROD00318,1,0.035486160397444996
PROD00168,PROD00229,1,0.035486160397444996
PROD00214,PROD00255,1,0.035486160397444996
PROD00318,PROD00425,1,0.035486160397444996
PROD00392,PROD00422,1,0.035486160397444996
PROD00018,PROD00416,1,0.035486160397444996
PROD00029,PROD00046,1,0.035486160397444996
PROD00029,PROD00261,1,0.035486160397444996
PROD00046,PROD00261,1,0.035486160397444996
PROD00146,PROD00395,1,0.035486160397444996
PROD00048,PROD00225,1,0.035486160397444996
PROD00048,PROD00294,1,0.035486160397444996
PROD00048,PROD00407,1,0.035486160397444996
PROD00225,PROD00294,1,0.035486160397444996
PROD00225,PROD00407,1,0.035486160397444996
PROD00294,PROD00407,1,0.035486160397444996
PROD00158,PROD00408,1,0.035486160397444996
PROD00105,PROD00370,1,0.035486160397444996
PROD00014,PROD00117,1,0.035486160397444996
PROD00014,PROD00426,1,0.035486160397444996
PROD00014,PROD00492,1,0.035486160397444996
PROD00117,PROD00426,1,0.035486160397444996
PROD00117,PROD00492,1,0.035486160397444996
PROD00426,PROD00492,1,0.035486160397444996
PROD00220,PROD00276,1,0.035486160397444996
PROD00019,PROD00251,1,0.035486160397444996
PROD00102,PROD00489,1,0.035486160397444996
PROD00160,PROD00170,1,0.035486160397444996
PROD00160,PROD00431,1,0.035486160397444996
PROD00170,PROD00431,1,0.035486160397444996
PROD00038,PROD00256,1,0.035486160397444996
PROD00084,PROD00198,1,0.035486160397444996
PROD00085,PROD00227,1,0.035486160397444996
PROD00107,PROD00460,1,0.035486160397444996
PROD00103,PROD00373,1,0.035486160397444996
PROD00113,PROD00477,1,0.035486160397444996
PROD00273,PROD00413,1,0.035486160397444996
PROD00073,PROD00335,1,0.035486160397444996
PROD00073,PROD00414,1,0.035486160397444996
PROD00073,PROD00478,1,0.035486160397444996
PROD00335,PROD00414,1,0.035486160397444996
PROD00335,PROD00478,1,0.035486160397444996
PROD00414,PROD00478,1,0.035486160397444996
PROD00268,PROD00269,1,0.035486160397444996
PROD00268,PROD00286,1,0.035486160397444996
PROD00269,PROD00286,1,0.035486160397444996
PROD00245,PROD00461,1,0.035486160397444996
PROD00075,PROD00232,1,0.035486160397444996
PROD00120,PROD00180,1,0.035486160397444996
PROD00120,PROD00277,1,0.035486160397444996
PROD00180,PROD00277,1,0.035486160397444996
PROD00207,PROD00351,1,0.035486160397444996
PROD00159,PROD00160,1,0.035486160397444996
PROD00270,PROD00422,1,0.035486160397444996
PROD00392,PROD00494,1,0.035486160397444996
PROD00353,PROD00408,1,0.035486160397444996
PROD00174,PROD00471,1,0.035486160397444996
PROD00448,PROD00471,1,0.035486160397444996
PROD00375,PROD00467,1,0.035486160397444996
PROD00214,PROD00434,1,0.035486160397444996
PROD00339,PROD00379,1,0.035486160397444996
PROD00101,PROD00298,1,0.035486160397444996
PROD00120,PROD00259,1,0.035486160397444996
PROD00120,PROD00386,1,0.035486160397444996
PROD00120,PROD00439,1,0.035486160397444996
PROD00259,PROD00386,1,0.035486160397444996
PROD00259,PROD00439,1,0.035486160397444996
PROD00386,PROD00439,1,0.035486160397444996
PROD00275,PROD00313,1,0.035486160397444996
PROD00313,PROD00450,1,0.035486160397444996
PROD00041,PROD00045,1,0.035486160397444996
PROD00044,PROD00383,1,0.035486160397444996
PROD00004,PROD00013,1,0.035486160397444996
PROD00004,PROD00096,1,0.035486160397444996
PROD00013,PROD00096,1,0.035486160397444996
PROD00127,PROD00401,1,0.035486160397444996
PROD00087,PROD00386,1,0.035486160397444996
PROD00105,PROD00444,1,0.035486160397444996
PROD00218,PROD00354,1,0.035486160397444996
PROD00043,PROD00252,1,0.035486160397444996
PROD00359,PROD00362,1,0.035486160397444996
PROD00267,PROD00430,1,0.035486160397444996
PROD00109,PROD00359,1,0.035486160397444996
PROD00210,PROD00495,1,0.035486160397444996
PROD00117,PROD00181,1,0.035486160397444996
PROD00117,PROD00318,1,0.035486160397444996
PROD00181,PROD00318,1,0.035486160397444996
PROD00050,PROD00381,1,0.035486160397444996
PROD00268,PROD00415,1,0.035486160397444996
PROD00118,PROD00338,1,0.035486160397444996
PROD00037,PROD00289,1,0.035486160397444996
PROD00382,PROD00467,1,0.035486160397444996
PROD00082,PROD00165,1,0.035486160397444996
PROD00082,PROD00254,1,0.035486160397444996
PROD00165,PROD00254,1,0.035486160397444996
PROD00291,PROD00495,1,0.035486160397444996
PROD00114,PROD00151,1,0.035486160397444996
PROD00114,PROD00255,1,0.035486160397444996
PROD00151,PROD00255,1,0.035486160397444996
PROD00058,PROD00240,1,0.035486160397444996
PROD00058,PROD00479,1,0.035486160397444996
PROD00240,PROD00479,1,0.035486160397444996
PROD00079,PROD00153,1,0.035486160397444996
PROD00335,PROD00485,1,0.035486160397444996
PROD00081,PROD00134,1,0.035486160397444996
PROD00153,PROD00311,1,0.035486160397444996
PROD00179,PROD00434,1,0.035486160397444996
PROD00010,PROD00108,1,0.035486160397444996
PROD00277,PROD00287,1,0.035486160397444996
PROD00048,PROD00158,1,0.035486160397444996
PROD00048,PROD00442,1,0.035486160397444996
PROD00158,PROD00442,1,0.035486160397444996
PROD00064,PROD00480,1,0.035486160397444996
PROD00096,PROD00480,1,0.035486160397444996
PROD00274,PROD00312,1,0.035486160397444996
PROD00412,PROD00415,1,0.035486160397444996
PROD00125,PROD00282,1,0.035486160397444996
PROD00225,PROD00495,1,0.035486160397444996
PROD00309,PROD00453,1,0.035486160397444996
PROD00068,PROD00360,1,0.035486160397444996
PROD00068,PROD00366,1,0.035486160397444996
PROD00360,PROD00366,1,0.035486160397444996
PROD00065,PROD00242,1,0.035486160397444996
PROD00065,PROD00252,1,0.035486160397444996
PROD00242,PROD00252,1,0.035486160397444996
